PART_ID,INDV_NAME,INDV_FIRS_NAME,INDV_STTS_CD,CRTN_DTTM,UPDT_DTTM,BIRT_DT,BIRT_CITY,BIRT_CNTR,SOCL_NUM,EXEC_ID
1843,Name8493,FistName8493,Actif,2000-06-23 14:43:37,2000-06-23 14:43:37,2010-08-06,Ville6,Pays2,NS000008493,12345
8740,Name41341,FistName41341,Actif,2021-10-19 22:09:09,2021-10-19 22:09:09,1950-05-16,Ville12,Pays1,NS000041341,12345
2942,Name13797,FistName13797,Actif,2007-05-15 02:52:06,2007-05-15 02:52:06,1986-10-04,Ville20,Pays2,NS000013797,12345
2260,Name10571,FistName10571,Actif,2000-07-21 11:56:32,2000-07-21 11:56:32,2014-04-11,Ville20,Pays1,NS000010571,12345
7959,Name37624,FistName37624,Actif,2015-04-12 23:35:05,2015-04-12 23:35:05,1940-06-20,Ville1,Pays2,NS000037624,12345
9931,Name46886,FistName46886,Actif,2013-02-19 08:34:42,2013-02-19 08:34:42,1952-05-05,Ville12,Pays2,NS000046886,12345
8448,Name39828,FistName39828,Actif,2001-03-17 02:20:57,2001-03-17 02:20:57,1978-10-15,Ville5,Pays3,NS000039828,12345
9417,Name44480,FistName44480,Actif,1999-10-24 08:18:45,1999-10-24 08:18:45,2013-01-06,Ville3,Pays1,NS000044480,12345
758,Name3006,FistName3006,Actif,2017-03-19 19:45:33,2017-03-19 19:45:33,1975-04-10,Ville22,Pays1,NS000003006,12345
2727,Name12823,FistName12823,Actif,2000-11-19 20:27:48,2000-11-19 20:27:48,1985-01-07,Ville8,Pays1,NS000012823,12345
4347,Name20677,FistName20677,Actif,2014-04-25 13:04:12,2014-04-25 13:04:12,1957-11-19,Ville24,Pays2,NS000020677,12345
2046,Name9454,FistName9454,Actif,2004-02-10 10:23:09,2004-02-10 10:23:09,1947-05-04,Ville3,Pays2,NS000009454,12345
10219,Name48340,FistName48340,Actif,2009-02-10 16:42:22,2009-02-10 16:42:22,1999-04-08,Ville1,Pays1,NS000048340,12345
8151,Name38511,FistName38511,Actif,2008-01-22 15:56:46,2008-01-22 15:56:46,1956-01-16,Ville24,Pays1,NS000038511,12345
2764,Name12948,FistName12948,Actif,2000-09-07 22:10:32,2000-09-07 22:10:32,1993-08-20,Ville19,Pays1,NS000012948,12345
5263,Name24927,FistName24927,Actif,2005-03-19 22:37:54,2005-03-19 22:37:54,1953-03-16,Ville12,Pays1,NS000024927,12345
4143,Name19663,FistName19663,Actif,2003-07-09 17:45:28,2003-07-09 17:45:28,1959-04-23,Ville15,Pays1,NS000019663,12345
8191,Name38662,FistName38662,Actif,1997-08-15 14:12:55,1997-08-15 14:12:55,1985-01-17,Ville3,Pays1,NS000038662,12345
1917,Name8842,FistName8842,Actif,2021-05-04 14:20:41,2021-05-04 14:20:41,1995-06-14,Ville21,Pays2,NS000008842,12345
9405,Name44428,FistName44428,Actif,2010-04-16 08:22:20,2010-04-16 08:22:20,1994-08-10,Ville23,Pays1,NS000044428,12345
4294,Name20396,FistName20396,Actif,2002-10-07 14:40:24,2002-10-07 14:40:24,1977-04-21,Ville5,Pays4,NS000020396,12345
4726,Name22467,FistName22467,Actif,2002-05-08 17:57:50,2002-05-08 17:57:50,1968-02-27,Ville25,Pays2,NS000022467,12345
4161,Name19740,FistName19740,Actif,1999-03-11 13:14:27,1999-03-11 13:14:27,2015-01-18,Ville10,Pays2,NS000019740,12345
4843,Name23011,FistName23011,Actif,2006-04-18 09:19:37,2006-04-18 09:19:37,1953-07-22,Ville5,Pays1,NS000023011,12345
9018,Name42676,FistName42676,Actif,2009-09-11 13:28:24,2009-09-11 13:28:24,1930-11-07,Ville17,Pays3,NS000042676,12345
9971,Name47138,FistName47138,Actif,2016-06-18 20:52:40,2016-06-18 20:52:40,1952-02-07,Ville25,Pays1,NS000047138,12345
7548,Name35579,FistName35579,Actif,2008-02-04 10:18:12,2008-02-04 10:18:12,1985-07-13,Ville17,Pays2,NS000035579,12345
4095,Name19435,FistName19435,Actif,1999-07-07 10:12:26,1999-07-07 10:12:26,2007-11-26,Ville7,Pays2,NS000019435,12345
6045,Name28670,FistName28670,Actif,1999-01-06 23:59:01,1999-01-06 23:59:01,2004-03-04,Ville7,Pays1,NS000028670,12345
4492,Name21400,FistName21400,Actif,2010-07-07 18:57:47,2010-07-07 18:57:47,1997-06-16,Ville24,Pays2,NS000021400,12345
2877,Name13464,FistName13464,Actif,2011-03-06 07:17:13,2011-03-06 07:17:13,2008-10-24,Ville21,Pays2,NS000013464,12345
7724,Name36472,FistName36472,Actif,2002-11-11 07:51:53,2002-11-11 07:51:53,1943-01-04,Ville24,Pays1,NS000036472,12345
4762,Name22645,FistName22645,Actif,2019-03-27 01:26:08,2019-03-27 01:26:08,2013-11-07,Ville3,Pays2,NS000022645,12345
1308,Name5686,FistName5686,Actif,2004-10-04 07:42:11,2004-10-04 07:42:11,1977-02-23,Ville20,Pays2,NS000005686,12345
9673,Name45695,FistName45695,Actif,2003-10-23 23:44:13,2003-10-23 23:44:13,1997-06-08,Ville2,Pays2,NS000045695,12345
8542,Name40386,FistName40386,Actif,2022-03-25 06:02:22,2022-03-25 06:02:22,1982-10-05,Ville1,Pays4,NS000040386,12345
4952,Name23551,FistName23551,Actif,2004-06-17 15:38:39,2004-06-17 15:38:39,1962-11-04,Ville4,Pays2,NS000023551,12345
3464,Name16405,FistName16405,Actif,2023-11-10 03:01:55,2023-11-10 03:01:55,1971-01-08,Ville11,Pays4,NS000016405,12345
10003,Name47351,FistName47351,Actif,2023-07-14 06:05:35,2023-07-14 06:05:35,1984-04-17,Ville2,Pays1,NS000047351,12345
1103,Name4690,FistName4690,Actif,2016-01-05 11:06:33,2016-01-05 11:06:33,2012-09-22,Ville9,Pays3,NS000004690,12345
4737,Name22530,FistName22530,Actif,2015-03-09 02:12:32,2015-03-09 02:12:32,1940-07-19,Ville8,Pays3,NS000022530,12345
5619,Name26662,FistName26662,Actif,1999-10-10 05:27:37,1999-10-10 05:27:37,1977-09-10,Ville13,Pays1,NS000026662,12345
10284,Name48614,FistName48614,Actif,2019-01-04 23:47:42,2019-01-04 23:47:42,1959-07-14,Ville12,Pays1,NS000048614,12345
7375,Name34698,FistName34698,Actif,2023-08-13 20:06:47,2023-08-13 20:06:47,1970-09-26,Ville1,Pays1,NS000034698,12345
927,Name3788,FistName3788,Actif,2020-07-17 08:26:53,2020-07-17 08:26:53,1959-04-18,Ville16,Pays3,NS000003788,12345
2024,Name9332,FistName9332,Actif,1998-06-05 08:34:33,1998-06-05 08:34:33,2007-01-06,Ville5,Pays3,NS000009332,12345
4491,Name21396,FistName21396,Actif,2002-08-17 01:49:53,2002-08-17 01:49:53,1961-11-10,Ville7,Pays4,NS000021396,12345
2654,Name12437,FistName12437,Actif,2019-08-01 10:14:13,2019-08-01 10:14:13,2008-06-09,Ville25,Pays2,NS000012437,12345
6597,Name31386,FistName31386,Actif,2014-11-04 16:16:32,2014-11-04 16:16:32,1965-10-25,Ville1,Pays3,NS000031386,12345
1801,Name8208,FistName8208,Actif,2008-08-27 02:23:04,2008-08-27 02:23:04,2015-04-08,Ville9,Pays2,NS000008208,12345
4853,Name23068,FistName23068,Actif,2019-05-13 08:30:13,2019-05-13 08:30:13,1995-02-04,Ville23,Pays3,NS000023068,12345
7631,Name36013,FistName36013,Actif,1997-03-25 20:23:48,1997-03-25 20:23:48,1976-11-03,Ville16,Pays3,NS000036013,12345
2065,Name9545,FistName9545,Actif,2016-09-07 01:31:55,2016-09-07 01:31:55,2011-11-16,Ville12,Pays2,NS000009545,12345
2955,Name13877,FistName13877,Actif,2004-06-26 01:10:01,2004-06-26 01:10:01,1932-04-24,Ville22,Pays3,NS000013877,12345
9372,Name44312,FistName44312,Actif,2002-03-25 21:50:55,2002-03-25 21:50:55,1978-04-01,Ville19,Pays2,NS000044312,12345
6128,Name29043,FistName29043,Actif,2016-05-22 09:57:59,2016-05-22 09:57:59,1963-11-22,Ville7,Pays1,NS000029043,12345
1358,Name5965,FistName5965,Actif,2018-11-25 13:41:29,2018-11-25 13:41:29,2000-04-16,Ville15,Pays2,NS000005965,12345
6866,Name32589,FistName32589,Actif,2009-01-15 16:50:53,2009-01-15 16:50:53,1975-11-07,Ville19,Pays3,NS000032589,12345
8183,Name38629,FistName38629,Actif,2014-10-14 07:51:14,2014-10-14 07:51:14,1944-05-01,Ville20,Pays2,NS000038629,12345
6464,Name30712,FistName30712,Actif,1999-04-09 06:06:11,1999-04-09 06:06:11,1985-01-02,Ville14,Pays1,NS000030712,12345
4630,Name22070,FistName22070,Actif,2023-06-08 09:05:52,2023-06-08 09:05:52,1953-07-16,Ville8,Pays2,NS000022070,12345
5081,Name24159,FistName24159,Actif,2018-03-22 08:14:59,2018-03-22 08:14:59,1954-09-26,Ville6,Pays2,NS000024159,12345
1000,Name4176,FistName4176,Actif,2013-01-16 23:15:55,2013-01-16 23:15:55,1954-11-08,Ville4,Pays1,NS000004176,12345
7586,Name35738,FistName35738,Actif,2006-08-15 11:25:21,2006-08-15 11:25:21,1987-01-08,Ville1,Pays1,NS000035738,12345
7484,Name35287,FistName35287,Actif,1999-09-09 06:44:59,1999-09-09 06:44:59,1948-11-11,Ville22,Pays2,NS000035287,12345
6001,Name28424,FistName28424,Actif,2009-09-23 20:30:38,2009-09-23 20:30:38,1995-03-25,Ville6,Pays2,NS000028424,12345
9300,Name43939,FistName43939,Actif,2007-02-20 01:56:55,2007-02-20 01:56:55,1973-07-04,Ville13,Pays1,NS000043939,12345
6679,Name31760,FistName31760,Actif,2018-03-07 11:26:23,2018-03-07 11:26:23,2005-01-16,Ville13,Pays1,NS000031760,12345
2517,Name11726,FistName11726,Actif,2003-10-21 12:02:13,2003-10-21 12:02:13,2004-10-26,Ville1,Pays3,NS000011726,12345
7694,Name36328,FistName36328,Actif,2013-11-08 10:13:18,2013-11-08 10:13:18,1931-10-04,Ville21,Pays1,NS000036328,12345
9551,Name45071,FistName45071,Actif,2014-02-18 23:30:27,2014-02-18 23:30:27,1970-07-13,Ville19,Pays2,NS000045071,12345
1846,Name8513,FistName8513,Actif,2018-05-16 21:56:23,2018-05-16 21:56:23,1940-07-25,Ville5,Pays1,NS000008513,12345
6738,Name32061,FistName32061,Actif,2010-11-05 04:06:52,2010-11-05 04:06:52,1989-07-03,Ville21,Pays2,NS000032061,12345
452,Name1525,FistName1525,Actif,2015-03-17 22:41:27,2015-03-17 22:41:27,1935-09-16,Ville9,Pays2,NS000001525,12345
10412,Name49121,FistName49121,Actif,2019-02-12 20:23:04,2019-02-12 20:23:04,1990-10-09,Ville25,Pays1,NS000049121,12345
6072,Name28805,FistName28805,Actif,2013-11-14 17:22:27,2013-11-14 17:22:27,1950-06-27,Ville4,Pays2,NS000028805,12345
6473,Name30750,FistName30750,Actif,2001-10-16 16:08:56,2001-10-16 16:08:56,2009-04-21,Ville13,Pays5,NS000030750,12345
10477,Name49376,FistName49376,Actif,1997-09-09 03:45:31,1997-09-09 03:45:31,1935-05-20,Ville15,Pays2,NS000049376,12345
3582,Name16898,FistName16898,Actif,2015-04-16 09:38:55,2015-04-16 09:38:55,2002-11-21,Ville12,Pays3,NS000016898,12345
1493,Name6589,FistName6589,Actif,2023-11-05 20:42:59,2023-11-05 20:42:59,2012-07-02,Ville3,Pays3,NS000006589,12345
3427,Name16177,FistName16177,Actif,2017-03-16 04:51:50,2017-03-16 04:51:50,1979-07-26,Ville8,Pays2,NS000016177,12345
4608,Name21956,FistName21956,Actif,2003-07-17 03:57:54,2003-07-17 03:57:54,2016-03-11,Ville25,Pays3,NS000021956,12345
3384,Name16000,FistName16000,Actif,1999-02-07 07:25:05,1999-02-07 07:25:05,1971-03-22,Ville20,Pays1,NS000016000,12345
6008,Name28458,FistName28458,Actif,2010-01-04 01:34:30,2010-01-04 01:34:30,1964-07-12,Ville8,Pays3,NS000028458,12345
5084,Name24173,FistName24173,Actif,2021-05-22 19:35:08,2021-05-22 19:35:08,1942-01-09,Ville12,Pays1,NS000024173,12345
9475,Name44764,FistName44764,Actif,2012-01-25 20:27:57,2012-01-25 20:27:57,1951-10-24,Ville23,Pays1,NS000044764,12345
779,Name3131,FistName3131,Actif,2019-10-10 15:42:09,2019-10-10 15:42:09,1970-08-04,Ville13,Pays2,NS000003131,12345
6284,Name29948,FistName29948,Actif,2009-10-07 07:47:52,2009-10-07 07:47:52,1939-05-16,Ville9,Pays2,NS000029948,12345
8614,Name40789,FistName40789,Actif,2001-06-17 06:58:27,2001-06-17 06:58:27,1998-01-07,Ville4,Pays1,NULL,12345
2888,Name13540,FistName13540,Actif,2011-04-05 18:24:39,2011-04-05 18:24:39,2006-04-05,Ville19,Pays1,NS000013540,12345
6962,Name33013,FistName33013,Actif,2019-11-02 11:46:35,2019-11-02 11:46:35,1969-10-15,Ville22,Pays1,NS000033013,12345
3253,Name15353,FistName15353,Actif,2016-09-08 22:41:30,2016-09-08 22:41:30,1962-01-06,Ville4,Pays1,NS000015353,12345
6559,Name31198,FistName31198,Actif,2013-08-03 17:27:18,2013-08-03 17:27:18,1946-01-14,Ville9,Pays2,NS000031198,12345
4316,Name20487,FistName20487,Actif,1998-10-16 19:17:52,1998-10-16 19:17:52,1966-06-08,Ville1,Pays1,NS000020487,12345
4727,Name22475,FistName22475,Actif,2019-01-13 15:37:53,2019-01-13 15:37:53,2013-07-23,Ville25,Pays3,NS000022475,12345
6712,Name31952,FistName31952,Actif,2013-04-11 19:23:55,2013-04-11 19:23:55,1975-03-24,Ville25,Pays2,NS000031952,12345
7957,Name37621,FistName37621,Actif,2011-02-08 09:49:14,2011-02-08 09:49:14,1959-08-11,Ville7,Pays1,NS000037621,12345
4680,Name22229,FistName22229,Actif,2007-04-08 06:20:09,2007-04-08 06:20:09,1932-02-17,Ville15,Pays2,NS000022229,12345
9581,Name45198,FistName45198,Actif,1997-04-19 02:27:58,1997-04-19 02:27:58,1943-04-17,Ville10,Pays1,NS000045198,12345
7236,Name34107,FistName34107,Actif,2016-02-03 11:27:50,2016-02-03 11:27:50,1950-09-22,Ville23,Pays3,NS000034107,12345
2319,Name10806,FistName10806,Actif,2007-11-24 04:06:18,2007-11-24 04:06:18,1957-07-16,Ville22,Pays1,NS000010806,12345
10501,Name49474,FistName49474,Actif,2016-04-11 10:17:14,2016-04-11 10:17:14,2015-08-17,Ville24,Pays1,NS000049474,12345
2239,Name10451,FistName10451,Actif,1997-09-21 07:10:50,1997-09-21 07:10:50,1994-10-26,Ville15,Pays1,NS000010451,12345
7371,Name34673,FistName34673,Actif,2015-05-06 01:45:08,2015-05-06 01:45:08,1949-01-21,Ville18,Pays1,NS000034673,12345
6263,Name29833,FistName29833,Actif,2014-05-02 21:04:49,2014-05-02 21:04:49,1947-01-18,Ville11,Pays1,NS000029833,12345
7799,Name36825,FistName36825,Actif,2004-04-01 07:36:36,2004-04-01 07:36:36,1958-06-24,Ville23,Pays3,NS000036825,12345
9607,Name45351,FistName45351,Actif,1998-06-11 15:08:10,1998-06-11 15:08:10,1989-10-01,Ville7,Pays3,NULL,12345
1868,Name8623,FistName8623,Actif,2017-03-26 15:45:34,2017-03-26 15:45:34,1986-04-22,Ville9,Pays4,NS000008623,12345
1380,Name6059,FistName6059,Actif,2019-02-18 09:13:22,2019-02-18 09:13:22,2009-02-22,Ville9,Pays2,NS000006059,12345
232,Name562,FistName562,Actif,2010-03-26 10:47:03,2010-03-26 10:47:03,1966-06-01,Ville15,Pays1,NS000000562,12345
4306,Name20449,FistName20449,Actif,2021-11-07 19:32:42,2021-11-07 19:32:42,1990-06-22,Ville13,Pays1,NS000020449,12345
411,Name1302,FistName1302,Actif,2003-09-03 21:35:39,2003-09-03 21:35:39,2010-05-07,Ville3,Pays2,NS000001302,12345
8395,Name39574,FistName39574,Actif,2022-06-16 22:52:26,2022-06-16 22:52:26,1969-09-14,Ville4,Pays2,NS000039574,12345
8262,Name39029,FistName39029,Actif,2023-11-17 04:10:08,2023-11-17 04:10:08,2016-07-17,Ville24,Pays2,NS000039029,12345
868,Name3531,FistName3531,Actif,2019-11-11 04:34:15,2019-11-11 04:34:15,1971-07-20,Ville7,Pays1,NS000003531,12345
7830,Name36948,FistName36948,Actif,2014-01-08 20:42:58,2014-01-08 20:42:58,1969-08-04,Ville17,Pays2,NS000036948,12345
8552,Name40429,FistName40429,Actif,2011-02-10 19:54:27,2011-02-10 19:54:27,2017-04-17,Ville15,Pays2,NS000040429,12345
6964,Name33016,FistName33016,Actif,2012-02-02 21:05:43,2012-02-02 21:05:43,1963-07-02,Ville11,Pays1,NS000033016,12345
2555,Name11926,FistName11926,Actif,2000-01-17 07:20:43,2000-01-17 07:20:43,1997-09-15,Ville18,Pays1,NS000011926,12345
6539,Name31097,FistName31097,Actif,2012-01-04 04:55:25,2012-01-04 04:55:25,1990-05-10,Ville3,Pays1,NULL,12345
1772,Name8042,FistName8042,Actif,2023-07-18 20:29:41,2023-07-18 20:29:41,2009-08-27,Ville2,Pays1,NS000008042,12345
876,Name3555,FistName3555,Actif,2017-03-05 19:07:51,2017-03-05 19:07:51,1965-11-20,Ville9,Pays1,NS000003555,12345
3301,Name15569,FistName15569,Actif,1999-05-17 10:10:30,1999-05-17 10:10:30,1958-10-05,Ville5,Pays1,NS000015569,12345
8984,Name42529,FistName42529,Actif,2003-08-10 15:09:21,2003-08-10 15:09:21,1964-11-26,Ville23,Pays2,NS000042529,12345
8575,Name40550,FistName40550,Actif,2012-11-16 19:25:29,2012-11-16 19:25:29,1967-01-09,Ville17,Pays3,NULL,12345
3022,Name14179,FistName14179,Actif,2018-10-13 14:33:35,2018-10-13 14:33:35,1950-11-03,Ville13,Pays1,NS000014179,12345
3081,Name14478,FistName14478,Actif,2009-08-15 13:28:34,2009-08-15 13:28:34,1949-04-07,Ville15,Pays2,NS000014478,12345
10073,Name47676,FistName47676,Actif,2007-07-09 21:37:15,2007-07-09 21:37:15,2001-08-11,Ville2,Pays3,NS000047676,12345
541,Name1934,FistName1934,Actif,2019-01-26 09:02:39,2019-01-26 09:02:39,2002-01-09,Ville14,Pays2,NS000001934,12345
9195,Name43483,FistName43483,Actif,2021-11-09 09:08:21,2021-11-09 09:08:21,1968-03-25,Ville24,Pays1,NS000043483,12345
9883,Name46671,FistName46671,Actif,2002-09-08 01:10:58,2002-09-08 01:10:58,1959-05-10,Ville15,Pays1,NS000046671,12345
10142,Name47983,FistName47983,Actif,2009-01-14 15:06:30,2009-01-14 15:06:30,1961-01-19,Ville20,Pays1,NS000047983,12345
6858,Name32566,FistName32566,Actif,2005-06-14 20:50:38,2005-06-14 20:50:38,1988-08-24,Ville22,Pays1,NS000032566,12345
10178,Name48116,FistName48116,Actif,1998-01-15 11:10:56,1998-01-15 11:10:56,1981-06-16,Ville15,Pays1,NS000048116,12345
1806,Name8237,FistName8237,Actif,1999-03-25 11:26:37,1999-03-25 11:26:37,1989-08-27,Ville2,Pays1,NS000008237,12345
368,Name1110,FistName1110,Actif,2020-10-17 21:19:54,2020-10-17 21:19:54,1997-08-21,Ville16,Pays1,NS000001110,12345
9584,Name45228,FistName45228,Actif,2007-06-03 08:16:21,2007-06-03 08:16:21,1973-07-13,Ville5,Pays2,NS000045228,12345
1273,Name5462,FistName5462,Actif,2021-08-16 14:20:39,2021-08-16 14:20:39,1951-09-01,Ville8,Pays3,NS000005462,12345
1570,Name6979,FistName6979,Actif,2019-03-12 09:45:57,2019-03-12 09:45:57,1944-06-02,Ville20,Pays2,NS000006979,12345
10039,Name47532,FistName47532,Actif,2018-07-21 16:15:47,2018-07-21 16:15:47,2002-05-25,Ville15,Pays1,NS000047532,12345
4010,Name18940,FistName18940,Actif,2005-03-15 16:16:21,2005-03-15 16:16:21,1961-05-18,Ville24,Pays3,NS000018940,12345
1795,Name8187,FistName8187,Actif,2014-02-11 17:56:47,2014-02-11 17:56:47,1976-01-27,Ville5,Pays1,NS000008187,12345
479,Name1659,FistName1659,Actif,2017-03-23 04:02:21,2017-03-23 04:02:21,2011-04-26,Ville6,Pays1,NS000001659,12345
6157,Name29235,FistName29235,Actif,2000-10-27 04:23:14,2000-10-27 04:23:14,1956-05-23,Ville22,Pays5,NS000029235,12345
4672,Name22204,FistName22204,Actif,2019-11-11 23:21:30,2019-11-11 23:21:30,1985-11-19,Ville22,Pays2,NS000022204,12345
4665,Name22184,FistName22184,Actif,2015-04-13 03:25:05,2015-04-13 03:25:05,2003-11-24,Ville9,Pays2,NS000022184,12345
6131,Name29063,FistName29063,Actif,2003-06-25 06:34:02,2003-06-25 06:34:02,1931-07-21,Ville7,Pays2,NULL,12345
9357,Name44235,FistName44235,Actif,1997-11-25 16:56:11,1997-11-25 16:56:11,1993-01-01,Ville18,Pays2,NS000044235,12345
4646,Name22118,FistName22118,Actif,2004-05-24 12:17:24,2004-05-24 12:17:24,1974-04-18,Ville4,Pays1,NS000022118,12345
7183,Name33865,FistName33865,Actif,2011-07-17 03:14:57,2011-07-17 03:14:57,1934-06-07,Ville15,Pays4,NS000033865,12345
2045,Name9451,FistName9451,Actif,2016-10-27 10:03:57,2016-10-27 10:03:57,1952-06-20,Ville4,Pays2,NS000009451,12345
6882,Name32664,FistName32664,Actif,2009-04-19 19:41:48,2009-04-19 19:41:48,1986-02-15,Ville22,Pays2,NS000032664,12345
4565,Name21738,FistName21738,Actif,2003-03-08 03:44:14,2003-03-08 03:44:14,1971-06-18,Ville22,Pays3,NS000021738,12345
2805,Name13150,FistName13150,Actif,2000-09-20 03:32:40,2000-09-20 03:32:40,1980-10-18,Ville10,Pays4,NS000013150,12345
7258,Name34208,FistName34208,Actif,1999-06-20 22:59:25,1999-06-20 22:59:25,1953-03-05,Ville2,Pays5,NS000034208,12345
722,Name2809,FistName2809,Actif,2015-10-16 17:13:16,2015-10-16 17:13:16,1940-05-26,Ville6,Pays1,NS000002809,12345
739,Name2883,FistName2883,Actif,2001-07-21 16:42:41,2001-07-21 16:42:41,1932-03-18,Ville20,Pays2,NS000002883,12345
2392,Name11099,FistName11099,Actif,2020-07-18 23:41:39,2020-07-18 23:41:39,1999-11-24,Ville13,Pays3,NS000011099,12345
10332,Name48829,FistName48829,Actif,2022-03-19 12:01:38,2022-03-19 12:01:38,2017-09-01,Ville23,Pays2,NS000048829,12345
2161,Name10076,FistName10076,Actif,2022-11-10 03:25:10,2022-11-10 03:25:10,1943-02-20,Ville7,Pays1,NS000010076,12345
3319,Name15648,FistName15648,Actif,2007-11-03 20:41:06,2007-11-03 20:41:06,2009-11-20,Ville22,Pays1,NS000015648,12345
3400,Name16072,FistName16072,Actif,2015-02-04 10:49:48,2015-02-04 10:49:48,1997-01-12,Ville2,Pays2,NS000016072,12345
4372,Name20785,FistName20785,Actif,1998-04-27 13:17:28,1998-04-27 13:17:28,1958-11-19,Ville3,Pays4,NS000020785,12345
10526,Name49581,FistName49581,Actif,2003-05-13 08:18:03,2003-05-13 08:18:03,2016-08-03,Ville10,Pays4,NS000049581,12345
7367,Name34653,FistName34653,Actif,2015-03-07 03:18:51,2015-03-07 03:18:51,1985-05-01,Ville14,Pays2,NS000034653,12345
2432,Name11325,FistName11325,Actif,2015-10-20 23:36:17,2015-10-20 23:36:17,1947-11-05,Ville25,Pays2,NS000011325,12345
7336,Name34537,FistName34537,Actif,2004-07-24 20:25:42,2004-07-24 20:25:42,1996-09-09,Ville12,Pays2,NS000034537,12345
4873,Name23151,FistName23151,Actif,1997-07-21 14:23:26,1997-07-21 14:23:26,1964-06-05,Ville15,Pays1,NS000023151,12345
4887,Name23207,FistName23207,Actif,1999-06-12 23:50:59,1999-06-12 23:50:59,1996-02-09,Ville13,Pays1,NS000023207,12345
5769,Name27336,FistName27336,Actif,1997-02-14 04:29:37,1997-02-14 04:29:37,1965-06-13,Ville18,Pays1,NS000027336,12345
7516,Name35423,FistName35423,Actif,2007-04-19 19:56:54,2007-04-19 19:56:54,1989-01-05,Ville13,Pays2,NS000035423,12345
7298,Name34380,FistName34380,Actif,2017-11-24 22:34:10,2017-11-24 22:34:10,2005-07-14,Ville8,Pays2,NS000034380,12345
5772,Name27347,FistName27347,Actif,2021-07-14 07:12:31,2021-07-14 07:12:31,1936-04-18,Ville16,Pays4,NS000027347,12345
7559,Name35631,FistName35631,Actif,2004-01-17 13:33:31,2004-01-17 13:33:31,1989-03-22,Ville20,Pays2,NS000035631,12345
7753,Name36613,FistName36613,Actif,2000-07-25 12:01:33,2000-07-25 12:01:33,1961-06-13,Ville14,Pays1,NS000036613,12345
4295,Name20403,FistName20403,Actif,2020-07-13 05:01:42,2020-07-13 05:01:42,1946-08-07,Ville20,Pays2,NS000020403,12345
2699,Name12664,FistName12664,Actif,2002-04-27 05:01:48,2002-04-27 05:01:48,2011-11-16,Ville19,Pays1,NS000012664,12345
5757,Name27298,FistName27298,Actif,2016-09-06 23:11:37,2016-09-06 23:11:37,1973-07-01,Ville25,Pays2,NS000027298,12345
3346,Name15845,FistName15845,Actif,2011-02-05 22:52:10,2011-02-05 22:52:10,2007-05-13,Ville17,Pays2,NS000015845,12345
10492,Name49434,FistName49434,Actif,2021-05-27 16:37:05,2021-05-27 16:37:05,2010-01-13,Ville14,Pays3,NULL,12345
2270,Name10597,FistName10597,Actif,2008-02-13 18:33:44,2008-02-13 18:33:44,1936-10-10,Ville3,Pays2,NS000010597,12345
1446,Name6386,FistName6386,Actif,2013-10-22 12:19:19,2013-10-22 12:19:19,1932-07-26,Ville20,Pays2,NS000006386,12345
5000,Name23785,FistName23785,Actif,2010-09-02 02:56:23,2010-09-02 02:56:23,2002-11-24,Ville1,Pays2,NS000023785,12345
7569,Name35685,FistName35685,Actif,2009-07-18 11:03:58,2009-07-18 11:03:58,2003-09-06,Ville6,Pays2,NS000035685,12345
2108,Name9757,FistName9757,Actif,2000-04-10 16:28:51,2000-04-10 16:28:51,1954-03-16,Ville23,Pays3,NS000009757,12345
3483,Name16504,FistName16504,Actif,2006-01-10 12:34:05,2006-01-10 12:34:05,1992-04-05,Ville24,Pays2,NS000016504,12345
9620,Name45398,FistName45398,Actif,2000-07-22 16:27:38,2000-07-22 16:27:38,1965-02-10,Ville21,Pays1,NS000045398,12345
2463,Name11494,FistName11494,Actif,2001-09-20 03:38:23,2001-09-20 03:38:23,1968-02-03,Ville8,Pays5,NS000011494,12345
6022,Name28537,FistName28537,Actif,2013-08-08 14:14:10,2013-08-08 14:14:10,1946-10-21,Ville16,Pays2,NS000028537,12345
5953,Name28219,FistName28219,Actif,2020-04-19 23:54:57,2020-04-19 23:54:57,2010-02-15,Ville13,Pays1,NS000028219,12345
3964,Name18719,FistName18719,Actif,2004-04-06 17:22:10,2004-04-06 17:22:10,1937-01-24,Ville5,Pays1,NS000018719,12345
2649,Name12416,FistName12416,Actif,2008-07-06 15:08:03,2008-07-06 15:08:03,1973-10-09,Ville22,Pays3,NS000012416,12345
6863,Name32581,FistName32581,Actif,2013-07-01 20:44:55,2013-07-01 20:44:55,1987-09-12,Ville12,Pays3,NS000032581,12345
9989,Name47270,FistName47270,Actif,2021-08-05 10:33:01,2021-08-05 10:33:01,1979-02-18,Ville21,Pays2,NS000047270,12345
263,Name673,FistName673,Actif,2004-11-08 16:07:46,2004-11-08 16:07:46,1964-08-03,Ville10,Pays2,NS000000673,12345
3873,Name18286,FistName18286,Actif,2001-03-04 16:16:55,2001-03-04 16:16:55,1950-08-10,Ville25,Pays2,NS000018286,12345
3351,Name15863,FistName15863,Actif,2005-10-09 15:31:11,2005-10-09 15:31:11,2015-08-24,Ville3,Pays1,NS000015863,12345
5209,Name24687,FistName24687,Actif,2019-06-04 13:30:44,2019-06-04 13:30:44,1954-09-15,Ville12,Pays3,NS000024687,12345
