PART_ID,CNTR_IND,TELP_NUM,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
3790,NULL,+336##0398724,2011-09-17 06:42:25.000,2011-09-17 06:42:25.000,12345
8212,NULL,+336##0107373,2000-11-10 08:19:22.000,2000-11-10 08:19:22.000,12345
1853,NULL,+336##0605440,2000-06-26 20:26:38.000,2000-06-26 20:26:38.000,12345
3511,NULL,+336##0081159,2019-04-06 12:09:45.000,2019-04-06 12:09:45.000,12345
1140,NULL,+336##0789328,2009-01-13 07:46:28.000,2009-01-13 07:46:28.000,12345
2629,NULL,+336##0795807,1997-03-02 23:41:55.000,1997-03-02 23:41:55.000,12345
4661,NULL,+336##0006265,2006-08-01 15:51:02.000,2006-08-01 15:51:02.000,12345
6392,NULL,+336##0505942,2018-11-01 18:34:32.000,2018-11-01 18:34:32.000,12345
4818,NULL,+336##0741576,2022-03-24 16:14:19.000,2022-03-24 16:14:19.000,12345
1148,NULL,+336##0159609,1999-05-01 05:51:07.000,1999-05-01 05:51:07.000,12345
3811,NULL,+336##0810267,1997-01-02 04:29:49.000,1997-01-02 04:29:49.000,12345
1361,NULL,+336##0877670,2012-08-11 13:03:53.000,2012-08-11 13:03:53.000,12345
7360,NULL,+336##0776969,2022-08-07 09:45:05.000,2022-08-07 09:45:05.000,12345
5589,NULL,+336##0650008,2006-02-09 13:48:18.000,2006-02-09 13:48:18.000,12345
5917,NULL,+336##0393459,2008-07-06 09:07:34.000,2008-07-06 09:07:34.000,12345
7184,NULL,+336##0331324,1997-08-26 11:02:47.000,1997-08-26 11:02:47.000,12345
5201,NULL,+336##0176718,2021-02-05 19:51:25.000,2021-02-05 19:51:25.000,12345
2134,NULL,+336##0979851,2020-07-04 20:32:57.000,2020-07-04 20:32:57.000,12345
9461,NULL,+336##0256398,1997-09-07 03:52:10.000,1997-09-07 03:52:10.000,12345
7597,NULL,+336##0170189,2014-07-01 20:22:27.000,2014-07-01 20:22:27.000,12345
4522,NULL,+336##0946947,2008-08-21 10:09:54.000,2008-08-21 10:09:54.000,12345
6706,NULL,+336##0637938,2017-04-22 17:44:13.000,2017-04-22 17:44:13.000,12345
765,NULL,+336##0234644,2001-09-13 19:24:40.000,2001-09-13 19:24:40.000,12345
9878,NULL,+336##0972682,2018-02-13 12:43:21.000,2018-02-13 12:43:21.000,12345
820,NULL,+336##0828639,2019-01-20 03:24:19.000,2019-01-20 03:24:19.000,12345
1973,NULL,+336##0176013,2000-07-02 13:13:54.000,2000-07-02 13:13:54.000,12345
3380,NULL,+336##0866639,1997-03-09 11:43:34.000,1997-03-09 11:43:34.000,12345
780,NULL,+336##0006115,2001-04-14 09:12:21.000,2001-04-14 09:12:21.000,12345
2466,NULL,+336##0890211,2002-06-12 11:36:12.000,2002-06-12 11:36:12.000,12345
2602,NULL,+336##0129592,2020-09-13 19:12:20.000,2020-09-13 19:12:20.000,12345
5475,NULL,+336##0095711,2019-03-27 03:39:59.000,2019-03-27 03:39:59.000,12345
10226,NULL,+336##0371750,2012-02-01 09:02:03.000,2012-02-01 09:02:03.000,12345
7558,NULL,+336##0232521,2018-10-17 13:21:34.000,2018-10-17 13:21:34.000,12345
9928,NULL,+336##0073047,2014-01-27 08:54:01.000,2014-01-27 08:54:01.000,12345
5789,NULL,+336##0318851,2013-11-01 08:05:57.000,2013-11-01 08:05:57.000,12345
3391,NULL,+336##0453826,2017-05-14 12:44:31.000,2017-05-14 12:44:31.000,12345
9967,NULL,+336##0302823,2016-05-04 18:55:50.000,2016-05-04 18:55:50.000,12345
5708,NULL,+336##0499528,2007-11-08 12:28:46.000,2007-11-08 12:28:46.000,12345
9715,NULL,+336##0757975,2013-11-15 14:47:06.000,2013-11-15 14:47:06.000,12345
4113,NULL,+336##0488790,2007-10-07 23:42:31.000,2007-10-07 23:42:31.000,12345
3923,NULL,+336##0670446,2007-08-22 21:31:34.000,2007-08-22 21:31:34.000,12345
2527,NULL,+336##0401691,2005-01-22 03:13:31.000,2005-01-22 03:13:31.000,12345
1641,NULL,+336##0652190,1997-08-14 04:37:27.000,1997-08-14 04:37:27.000,12345
9228,NULL,+336##0229827,2016-06-14 18:36:05.000,2016-06-14 18:36:05.000,12345
7029,NULL,+336##0257342,2016-10-24 04:14:06.000,2016-10-24 04:14:06.000,12345
1400,NULL,+336##0749240,2022-07-12 14:09:05.000,2022-07-12 14:09:05.000,12345
5499,NULL,+336##0681680,2016-03-21 18:56:08.000,2016-03-21 18:56:08.000,12345
8790,NULL,+336##0927810,2022-01-23 12:28:49.000,2022-01-23 12:28:49.000,12345
6677,NULL,+336##0858722,1997-07-10 07:20:40.000,1997-07-10 07:20:40.000,12345
9324,NULL,+336##0346784,2001-01-15 06:40:22.000,2001-01-15 06:40:22.000,12345
8559,NULL,+336##0894304,2016-04-11 17:14:34.000,2016-04-11 17:14:34.000,12345
10103,NULL,+336##0153217,2009-10-16 05:05:50.000,2009-10-16 05:05:50.000,12345
2922,NULL,+336##0355823,2022-06-10 11:56:19.000,2022-06-10 11:56:19.000,12345
1596,NULL,+336##0228290,2022-09-13 05:37:19.000,2022-09-13 05:37:19.000,12345
270,NULL,+336##0284478,2021-07-13 07:38:01.000,2021-07-13 07:38:01.000,12345
3736,NULL,+336##0592784,1999-04-09 07:40:08.000,1999-04-09 07:40:08.000,12345
9434,NULL,+336##0098794,2010-04-06 15:44:51.000,2010-04-06 15:44:51.000,12345
6146,NULL,+336##0891667,2020-11-02 03:16:30.000,2020-11-02 03:16:30.000,12345
1902,NULL,+336##0581966,2018-03-24 04:12:41.000,2018-03-24 04:12:41.000,12345
7174,NULL,+336##0262138,2002-03-08 20:51:25.000,2002-03-08 20:51:25.000,12345
970,NULL,+336##0121407,2003-05-08 19:55:31.000,2003-05-08 19:55:31.000,12345
9337,NULL,+336##0502545,2020-07-14 17:11:37.000,2020-07-14 17:11:37.000,12345
3537,NULL,+336##0054887,2014-11-05 08:02:25.000,2014-11-05 08:02:25.000,12345
8297,NULL,+336##0074111,2018-08-23 14:24:07.000,2018-08-23 14:24:07.000,12345
3145,NULL,+336##0518301,2003-08-18 03:35:58.000,2003-08-18 03:35:58.000,12345
4336,NULL,+336##0178428,2004-03-24 10:31:05.000,2004-03-24 10:31:05.000,12345
10203,NULL,+336##0265617,2016-04-13 23:22:47.000,2016-04-13 23:22:47.000,12345
9823,NULL,+336##0877546,2003-02-05 08:12:55.000,2003-02-05 08:12:55.000,12345
8736,NULL,+336##0409738,2011-10-02 20:02:45.000,2011-10-02 20:02:45.000,12345
427,NULL,+336##0913309,1999-07-24 20:50:18.000,1999-07-24 20:50:18.000,12345
600,NULL,+336##0030029,2018-09-15 05:39:41.000,2018-09-15 05:39:41.000,12345
4006,NULL,+336##0684157,1997-08-01 01:02:04.000,1997-08-01 01:02:04.000,12345
6169,NULL,+336##0427912,1997-05-22 12:50:13.000,1997-05-22 12:50:13.000,12345
6218,NULL,+336##0473010,2004-11-07 19:41:51.000,2004-11-07 19:41:51.000,12345
1219,NULL,+336##0640932,1998-08-15 17:36:58.000,1998-08-15 17:36:58.000,12345
2898,NULL,+336##0096671,2007-09-20 07:17:18.000,2007-09-20 07:17:18.000,12345
5453,NULL,+336##0374354,1999-04-22 05:49:02.000,1999-04-22 05:49:02.000,12345
6942,NULL,+336##0241544,2005-07-07 17:51:11.000,2005-07-07 17:51:11.000,12345
1556,NULL,+336##0112275,2003-02-13 16:54:04.000,2003-02-13 16:54:04.000,12345
3649,NULL,+336##0805198,2002-01-11 22:36:13.000,2002-01-11 22:36:13.000,12345
5637,NULL,+336##0784046,2011-09-06 14:46:41.000,2011-09-06 14:46:41.000,12345
4976,NULL,+336##0707592,2013-11-20 07:53:12.000,2013-11-20 07:53:12.000,12345
4454,NULL,+336##0456395,2019-02-16 02:30:34.000,2019-02-16 02:30:34.000,12345
9021,NULL,+336##0139808,2001-05-18 11:09:54.000,2001-05-18 11:09:54.000,12345
2820,NULL,+336##0412351,2001-07-21 02:40:34.000,2001-07-21 02:40:34.000,12345
5945,NULL,+336##0152708,2007-02-13 12:02:43.000,2007-02-13 12:02:43.000,12345
2418,NULL,+336##0505012,2006-09-23 21:52:45.000,2006-09-23 21:52:45.000,12345
10068,NULL,+336##0325655,2012-07-25 02:07:33.000,2012-07-25 02:07:33.000,12345
1823,NULL,+336##0366201,2018-02-11 08:14:53.000,2018-02-11 08:14:53.000,12345
3260,NULL,+336##0893503,2023-08-13 09:41:27.000,2023-08-13 09:41:27.000,12345
296,NULL,+336##0763944,2009-06-20 08:04:52.000,2009-06-20 08:04:52.000,12345
3808,NULL,+336##0968327,2023-07-03 23:21:54.000,2023-07-03 23:21:54.000,12345
9818,NULL,+336##0675269,2014-06-20 10:08:33.000,2014-06-20 10:08:33.000,12345
7748,NULL,+336##0609076,2006-04-05 18:55:12.000,2006-04-05 18:55:12.000,12345
5939,NULL,+336##0240798,2021-03-09 16:31:36.000,2021-03-09 16:31:36.000,12345
5284,NULL,+336##0416712,2004-09-11 18:37:45.000,2004-09-11 18:37:45.000,12345
7651,NULL,+336##0816627,2012-08-11 03:12:39.000,2012-08-11 03:12:39.000,12345
3452,NULL,+336##0734295,2002-01-25 03:14:50.000,2002-01-25 03:14:50.000,12345
4038,NULL,+336##0075493,2020-09-03 20:45:26.000,2020-09-03 20:45:26.000,12345
3146,NULL,+336##0671345,2017-11-01 19:54:30.000,2017-11-01 19:54:30.000,12345
8802,NULL,+336##0639161,2010-08-18 21:24:23.000,2010-08-18 21:24:23.000,12345
2803,NULL,+336##0392865,2002-10-24 13:39:19.000,2002-10-24 13:39:19.000,12345
7412,NULL,+336##0024938,2002-07-10 20:52:34.000,2002-07-10 20:52:34.000,12345
6660,NULL,+336##0112512,2015-05-21 03:24:28.000,2015-05-21 03:24:28.000,12345
1714,NULL,+336##0528009,2009-01-26 14:14:01.000,2009-01-26 14:14:01.000,12345
3840,NULL,+336##0064675,2003-07-04 21:21:01.000,2003-07-04 21:21:01.000,12345
6113,NULL,+336##0181705,2008-06-19 21:46:34.000,2008-06-19 21:46:34.000,12345
8822,NULL,+336##0305078,2002-01-08 19:45:58.000,2002-01-08 19:45:58.000,12345
3749,NULL,+336##0123292,2003-02-23 12:04:58.000,2003-02-23 12:04:58.000,12345
8810,NULL,+336##0291280,2012-03-19 12:45:19.000,2012-03-19 12:45:19.000,12345
4793,NULL,+336##0717520,2023-04-21 17:44:46.000,2023-04-21 17:44:46.000,12345
8548,NULL,+336##0825818,1999-08-20 05:10:23.000,1999-08-20 05:10:23.000,12345
10198,NULL,+336##0750963,2022-07-01 02:01:50.000,2022-07-01 02:01:50.000,12345
4519,NULL,+336##0402663,2009-07-27 19:16:40.000,2009-07-27 19:16:40.000,12345
5976,NULL,+336##0337913,2002-01-19 21:53:55.000,2002-01-19 21:53:55.000,12345
9017,NULL,+336##0436466,1999-02-25 14:30:34.000,1999-02-25 14:30:34.000,12345
1713,NULL,+336##0948193,2015-07-14 16:49:39.000,2015-07-14 16:49:39.000,12345
6203,NULL,+336##0372068,2019-04-13 10:43:26.000,2019-04-13 10:43:26.000,12345
1920,NULL,+336##0635293,2013-04-11 01:34:55.000,2013-04-11 01:34:55.000,12345
4906,NULL,+336##0540935,2011-01-10 05:11:53.000,2011-01-10 05:11:53.000,12345
6575,NULL,+336##0556571,2006-08-06 06:18:42.000,2006-08-06 06:18:42.000,12345
1207,NULL,+336##0026191,2001-07-08 17:09:53.000,2001-07-08 17:09:53.000,12345
8713,NULL,+336##0798199,2002-04-10 20:30:32.000,2002-04-10 20:30:32.000,12345
1748,NULL,+336##0102744,1997-04-07 18:25:28.000,1997-04-07 18:25:28.000,12345
6501,NULL,+336##0308077,2006-07-24 11:56:46.000,2006-07-24 11:56:46.000,12345
10559,NULL,+336##0705134,2015-05-26 17:33:38.000,2015-05-26 17:33:38.000,12345
6970,NULL,+336##0590665,2018-08-22 16:36:09.000,2018-08-22 16:36:09.000,12345
7852,NULL,+336##0813413,2017-10-01 04:02:45.000,2017-10-01 04:02:45.000,12345
9929,NULL,+336##0662466,2015-05-12 21:33:28.000,2015-05-12 21:33:28.000,12345
9617,NULL,+336##0135950,2020-05-10 22:49:04.000,2020-05-10 22:49:04.000,12345
7278,NULL,+336##0802186,2017-02-17 19:31:18.000,2017-02-17 19:31:18.000,12345
1443,NULL,+336##0997963,2021-02-01 14:21:24.000,2021-02-01 14:21:24.000,12345
506,NULL,+336##0879034,2018-06-15 14:49:47.000,2018-06-15 14:49:47.000,12345
5616,NULL,+336##0677024,2002-11-24 16:41:02.000,2002-11-24 16:41:02.000,12345
6396,NULL,+336##0577712,2017-01-17 09:39:46.000,2017-01-17 09:39:46.000,12345
7064,NULL,+336##0665092,2002-10-09 23:47:25.000,2002-10-09 23:47:25.000,12345
4836,NULL,+336##0915286,2015-01-10 20:49:44.000,2015-01-10 20:49:44.000,12345
1461,NULL,+336##0022609,2009-03-01 22:34:37.000,2009-03-01 22:34:37.000,12345
4256,NULL,+336##0655224,2008-04-12 17:53:32.000,2008-04-12 17:53:32.000,12345
5651,NULL,+336##0619570,2015-02-19 21:46:44.000,2015-02-19 21:46:44.000,12345
914,NULL,+336##0762840,2005-03-21 06:12:18.000,2005-03-21 06:12:18.000,12345
1402,NULL,+336##0595469,2008-04-04 05:23:39.000,2008-04-04 05:23:39.000,12345
3359,NULL,+336##0116432,1999-06-21 03:33:40.000,1999-06-21 03:33:40.000,12345
10036,NULL,+336##0432044,2001-01-10 19:30:03.000,2001-01-10 19:30:03.000,12345
1291,NULL,+336##0976378,2015-03-14 08:27:07.000,2015-03-14 08:27:07.000,12345
7848,NULL,+336##0683231,2011-08-04 15:23:55.000,2011-08-04 15:23:55.000,12345
3114,NULL,+336##0913676,2019-11-12 09:47:19.000,2019-11-12 09:47:19.000,12345
7051,NULL,+336##0331313,2005-05-11 21:16:16.000,2005-05-11 21:16:16.000,12345
5097,NULL,+336##0698234,2003-03-04 09:13:11.000,2003-03-04 09:13:11.000,12345
9338,NULL,+336##0117574,2017-07-11 02:51:57.000,2017-07-11 02:51:57.000,12345
1134,NULL,+336##0404939,2008-05-19 17:28:21.000,2008-05-19 17:28:21.000,12345
7300,NULL,+336##0778331,2013-11-13 22:58:18.000,2013-11-13 22:58:18.000,12345
1715,NULL,+336##0657845,2018-02-08 06:43:22.000,2018-02-08 06:43:22.000,12345
1533,NULL,+336##0840138,2007-08-25 13:46:42.000,2007-08-25 13:46:42.000,12345
10287,NULL,+336##0544910,2023-03-04 16:31:24.000,2023-03-04 16:31:24.000,12345
5173,NULL,+336##0778415,2016-04-27 13:23:08.000,2016-04-27 13:23:08.000,12345
8203,NULL,+336##0657760,2023-08-12 09:53:41.000,2023-08-12 09:53:41.000,12345
2083,NULL,+336##0753019,1999-03-04 02:40:28.000,1999-03-04 02:40:28.000,12345
3227,NULL,+336##0495079,2009-08-19 20:55:46.000,2009-08-19 20:55:46.000,12345
3531,NULL,+336##0247010,2022-03-17 10:36:18.000,2022-03-17 10:36:18.000,12345
10148,NULL,+336##0303071,2003-09-13 19:29:05.000,2003-09-13 19:29:05.000,12345
6950,NULL,+336##0904041,2017-09-21 19:30:12.000,2017-09-21 19:30:12.000,12345
10516,NULL,+336##0663889,2007-08-10 04:06:45.000,2007-08-10 04:06:45.000,12345
1246,NULL,+336##0292990,2017-07-01 03:10:03.000,2017-07-01 03:10:03.000,12345
2663,NULL,+336##0336958,2009-04-13 04:41:53.000,2009-04-13 04:41:53.000,12345
9152,NULL,+336##0063037,2000-11-17 18:26:31.000,2000-11-17 18:26:31.000,12345
5008,NULL,+336##0658050,2016-11-08 01:36:47.000,2016-11-08 01:36:47.000,12345
5701,NULL,+336##0909358,2020-02-21 10:30:24.000,2020-02-21 10:30:24.000,12345
7808,NULL,+336##0301246,1998-05-03 11:36:21.000,1998-05-03 11:36:21.000,12345
2467,NULL,+336##0616253,2022-06-21 17:41:15.000,2022-06-21 17:41:15.000,12345
1068,NULL,+336##0586275,2009-11-19 22:31:41.000,2009-11-19 22:31:41.000,12345
424,NULL,+336##0325582,1997-03-11 07:02:22.000,1997-03-11 07:02:22.000,12345
6088,NULL,+336##0949039,2012-08-12 08:37:22.000,2012-08-12 08:37:22.000,12345
7084,NULL,+336##0655612,2002-01-01 23:03:04.000,2002-01-01 23:03:04.000,12345
4978,NULL,+336##0014733,2005-09-06 05:23:25.000,2005-09-06 05:23:25.000,12345
7621,NULL,+336##0966181,2012-11-06 10:27:41.000,2012-11-06 10:27:41.000,12345
7627,NULL,+336##0186660,2012-02-05 04:08:46.000,2012-02-05 04:08:46.000,12345
6240,NULL,+336##0154679,2002-03-26 13:58:39.000,2002-03-26 13:58:39.000,12345
4341,NULL,+336##0568257,2020-08-02 18:21:01.000,2020-08-02 18:21:01.000,12345
5447,NULL,+336##0900282,2009-06-23 06:14:01.000,2009-06-23 06:14:01.000,12345
3707,NULL,+336##0307063,1997-10-11 02:36:32.000,1997-10-11 02:36:32.000,12345
7693,NULL,+336##0064302,2021-01-14 19:39:03.000,2021-01-14 19:39:03.000,12345
3509,NULL,+336##0787604,2007-11-05 21:57:57.000,2007-11-05 21:57:57.000,12345
366,NULL,+336##0955498,2021-11-24 13:28:42.000,2021-11-24 13:28:42.000,12345
1471,NULL,+336##0416154,2010-02-11 17:48:03.000,2010-02-11 17:48:03.000,12345
9960,NULL,+336##0376478,2003-04-24 20:13:56.000,2003-04-24 20:13:56.000,12345
8159,NULL,+336##0170818,2007-03-20 20:12:37.000,2007-03-20 20:12:37.000,12345
2550,NULL,+336##0246275,2013-07-19 01:59:45.000,2013-07-19 01:59:45.000,12345
5946,NULL,+336##0840034,2010-04-07 10:55:22.000,2010-04-07 10:55:22.000,12345
478,NULL,+336##0322144,2007-01-19 22:30:40.000,2007-01-19 22:30:40.000,12345
5307,NULL,+336##0312560,1997-07-03 15:57:56.000,1997-07-03 15:57:56.000,12345
2456,NULL,+336##0938607,2014-06-11 03:26:48.000,2014-06-11 03:26:48.000,12345
10115,NULL,+336##0852031,2012-05-22 09:10:49.000,2012-05-22 09:10:49.000,12345
6425,NULL,+336##0194111,1997-01-10 05:12:44.000,1997-01-10 05:12:44.000,12345
3686,NULL,+336##0638098,2015-05-12 02:35:04.000,2015-05-12 02:35:04.000,12345
9682,NULL,+336##0754182,2012-02-26 22:33:03.000,2012-02-26 22:33:03.000,12345
755,NULL,+336##0482959,2021-07-02 19:12:10.000,2021-07-02 19:12:10.000,12345
572,NULL,+336##0078310,2020-01-08 05:58:43.000,2020-01-08 05:58:43.000,12345
4955,NULL,+336##0724170,2011-03-19 19:16:27.000,2011-03-19 19:16:27.000,12345
7617,NULL,+336##0528354,2015-09-14 19:16:15.000,2015-09-14 19:16:15.000,12345
115,NULL,+336##0786914,2002-07-24 21:15:49.000,2002-07-24 21:15:49.000,12345
6326,NULL,+336##0409534,2013-07-27 20:58:29.000,2013-07-27 20:58:29.000,12345
3723,NULL,+336##0809340,2014-01-20 11:20:39.000,2014-01-20 11:20:39.000,12345
9954,NULL,+336##0390269,2002-01-09 16:01:22.000,2002-01-09 16:01:22.000,12345
9175,NULL,+336##0081489,1999-07-22 16:44:23.000,1999-07-22 16:44:23.000,12345
10320,NULL,+336##0520482,2021-03-10 23:14:45.000,2021-03-10 23:14:45.000,12345
3293,NULL,+336##0423504,2022-05-27 19:08:19.000,2022-05-27 19:08:19.000,12345
8609,NULL,+336##0327015,2010-04-19 07:16:04.000,2010-04-19 07:16:04.000,12345
2900,NULL,+336##0034523,1998-02-25 18:13:13.000,1998-02-25 18:13:13.000,12345
4036,NULL,+336##0302890,2010-04-20 01:15:19.000,2010-04-20 01:15:19.000,12345
2326,NULL,+336##0915545,2019-06-22 05:46:16.000,2019-06-22 05:46:16.000,12345
2353,NULL,+336##0339243,1998-03-22 02:44:36.000,1998-03-22 02:44:36.000,12345
2170,NULL,+336##0095836,1997-05-19 16:37:07.000,1997-05-19 16:37:07.000,12345
591,NULL,+336##0312202,2000-08-26 09:53:54.000,2000-08-26 09:53:54.000,12345
1924,NULL,+336##0094850,2022-09-06 23:22:17.000,2022-09-06 23:22:17.000,12345
196,NULL,+336##0197813,2003-05-16 08:55:24.000,2003-05-16 08:55:24.000,12345
7594,NULL,+336##0245352,2006-01-05 12:29:48.000,2006-01-05 12:29:48.000,12345
1809,NULL,+336##0806787,2020-01-02 04:19:24.000,2020-01-02 04:19:24.000,12345
6318,NULL,+336##0229724,2010-01-10 02:58:39.000,2010-01-10 02:58:39.000,12345
9130,NULL,+336##0384916,2003-05-14 14:30:04.000,2003-05-14 14:30:04.000,12345
3273,NULL,+336##0573162,2001-11-23 09:34:14.000,2001-11-23 09:34:14.000,12345
955,NULL,+336##0786091,2019-07-07 16:04:31.000,2019-07-07 16:04:31.000,12345
1907,NULL,+336##0153103,2018-11-10 09:39:53.000,2018-11-10 09:39:53.000,12345
1555,NULL,+336##0854609,2010-02-07 02:18:37.000,2010-02-07 02:18:37.000,12345
2174,NULL,+336##0887651,2007-02-09 13:41:32.000,2007-02-09 13:41:32.000,12345
1221,NULL,+336##0765932,2003-05-21 04:10:49.000,2003-05-21 04:10:49.000,12345
3073,NULL,+336##0741437,1999-11-22 04:49:52.000,1999-11-22 04:49:52.000,12345
7210,NULL,+336##0619951,2021-04-04 14:16:44.000,2021-04-04 14:16:44.000,12345
1675,NULL,+336##0817735,2020-01-09 18:08:34.000,2020-01-09 18:08:34.000,12345
2950,NULL,+336##0777628,2008-10-25 23:59:22.000,2008-10-25 23:59:22.000,12345
4128,NULL,+336##0774733,2002-11-08 02:24:24.000,2002-11-08 02:24:24.000,12345
360,NULL,+336##0644989,2010-02-25 01:49:25.000,2010-02-25 01:49:25.000,12345
1649,NULL,+336##0960765,2019-11-17 04:28:38.000,2019-11-17 04:28:38.000,12345
8052,NULL,+336##0996373,2004-04-13 11:30:39.000,2004-04-13 11:30:39.000,12345
9361,NULL,+336##0762828,2023-10-02 10:33:53.000,2023-10-02 10:33:53.000,12345
4800,NULL,+336##0192850,2012-05-21 03:51:31.000,2012-05-21 03:51:31.000,12345
8207,NULL,+336##0589700,2014-05-03 04:21:38.000,2014-05-03 04:21:38.000,12345
10377,NULL,+336##0193434,2001-06-10 08:25:37.000,2001-06-10 08:25:37.000,12345
9962,NULL,+336##0672730,2017-03-09 23:48:53.000,2017-03-09 23:48:53.000,12345
5973,NULL,+336##0790713,2018-08-14 12:35:54.000,2018-08-14 12:35:54.000,12345
3679,NULL,+336##0470566,1998-01-11 19:47:51.000,1998-01-11 19:47:51.000,12345
7328,NULL,+336##0354765,2011-01-24 02:43:12.000,2011-01-24 02:43:12.000,12345
4595,NULL,+336##0292823,2016-07-11 17:04:01.000,2016-07-11 17:04:01.000,12345
3798,NULL,+336##0292673,2002-02-07 11:38:05.000,2002-02-07 11:38:05.000,12345
5432,NULL,+336##0890765,2017-05-07 07:46:09.000,2017-05-07 07:46:09.000,12345
5188,NULL,+336##0162173,2014-08-18 03:36:17.000,2014-08-18 03:36:17.000,12345
5464,NULL,+336##0795804,2021-08-15 02:17:46.000,2021-08-15 02:17:46.000,12345
7496,NULL,+336##0690477,2003-01-20 22:47:07.000,2003-01-20 22:47:07.000,12345
3063,NULL,+336##0469021,1998-04-10 02:30:48.000,1998-04-10 02:30:48.000,12345
4605,NULL,+336##0941749,2010-10-24 22:12:16.000,2010-10-24 22:12:16.000,12345
10393,NULL,+336##0436891,2007-08-02 05:40:45.000,2007-08-02 05:40:45.000,12345
8729,NULL,+336##0641884,1997-06-16 03:39:30.000,1997-06-16 03:39:30.000,12345
7904,NULL,+336##0265848,2017-07-26 23:18:39.000,2017-07-26 23:18:39.000,12345
6947,NULL,+336##0200848,2023-03-08 05:09:56.000,2023-03-08 05:09:56.000,12345
2462,NULL,+336##0294511,2013-03-06 02:50:18.000,2013-03-06 02:50:18.000,12345
10220,NULL,+336##0384850,2005-02-13 04:41:26.000,2005-02-13 04:41:26.000,12345
6673,NULL,+336##0392893,2011-07-13 11:52:26.000,2011-07-13 11:52:26.000,12345
9868,NULL,+336##0281471,2018-02-14 08:49:45.000,2018-02-14 08:49:45.000,12345
3528,NULL,+336##0883160,2022-07-11 21:31:55.000,2022-07-11 21:31:55.000,12345
5781,NULL,+336##0592424,2007-03-15 04:32:29.000,2007-03-15 04:32:29.000,12345
1592,NULL,+336##0479919,2000-02-07 18:13:06.000,2000-02-07 18:13:06.000,12345
6610,NULL,+336##0551685,2020-02-14 23:54:32.000,2020-02-14 23:54:32.000,12345
9895,NULL,+336##0847785,2013-07-19 13:42:18.000,2013-07-19 13:42:18.000,12345
5576,NULL,+336##0971380,2006-04-01 08:53:23.000,2006-04-01 08:53:23.000,12345
2013,NULL,+336##0801612,2014-11-16 12:21:21.000,2014-11-16 12:21:21.000,12345
1472,NULL,+336##0945795,2017-03-23 18:31:54.000,2017-03-23 18:31:54.000,12345
7293,NULL,+336##0001039,1999-05-14 13:34:40.000,1999-05-14 13:34:40.000,12345
992,NULL,+336##0019856,2003-07-16 23:31:01.000,2003-07-16 23:31:01.000,12345
8293,NULL,+336##0494821,2014-07-02 11:45:28.000,2014-07-02 11:45:28.000,12345
3553,NULL,+336##0351552,2019-03-15 19:32:16.000,2019-03-15 19:32:16.000,12345
252,NULL,+336##0556014,2022-08-23 01:59:23.000,2022-08-23 01:59:23.000,12345
1418,NULL,+336##0648689,2019-05-01 03:30:57.000,2019-05-01 03:30:57.000,12345
3181,NULL,+336##0978631,2015-03-14 15:03:09.000,2015-03-14 15:03:09.000,12345
2789,NULL,+336##0121995,2019-11-21 07:56:08.000,2019-11-21 07:56:08.000,12345
8215,NULL,+336##0341159,2020-08-06 22:40:29.000,2020-08-06 22:40:29.000,12345
5800,NULL,+336##0347433,2016-07-07 16:27:43.000,2016-07-07 16:27:43.000,12345
4958,NULL,+336##0847484,2018-01-10 07:45:47.000,2018-01-10 07:45:47.000,12345
586,NULL,+336##0028076,2020-03-04 23:03:14.000,2020-03-04 23:03:14.000,12345
2889,NULL,+336##0029993,2017-09-06 07:48:28.000,2017-09-06 07:48:28.000,12345
1062,NULL,+336##0185854,2019-05-17 03:36:40.000,2019-05-17 03:36:40.000,12345
10122,NULL,+336##0703759,1997-11-10 22:57:54.000,1997-11-10 22:57:54.000,12345
8712,NULL,+336##0231973,2005-10-23 14:05:51.000,2005-10-23 14:05:51.000,12345
9078,NULL,+336##0541437,2021-06-13 06:38:48.000,2021-06-13 06:38:48.000,12345
562,NULL,+336##0086720,1997-01-11 11:31:38.000,1997-01-11 11:31:38.000,12345
245,NULL,+336##0644678,2000-08-19 09:47:02.000,2000-08-19 09:47:02.000,12345
9888,NULL,+336##0698312,2018-10-22 17:31:55.000,2018-10-22 17:31:55.000,12345
8121,NULL,+336##0283218,2015-04-12 08:20:55.000,2015-04-12 08:20:55.000,12345
8291,NULL,+336##0569628,2023-07-25 01:52:57.000,2023-07-25 01:52:57.000,12345
8868,NULL,+336##0706153,1998-09-27 05:35:07.000,1998-09-27 05:35:07.000,12345
3592,NULL,+336##0071525,2022-08-13 12:57:36.000,2022-08-13 12:57:36.000,12345
957,NULL,+336##0152287,2004-06-13 07:09:03.000,2004-06-13 07:09:03.000,12345
1473,NULL,+336##0274766,2001-06-12 14:17:33.000,2001-06-12 14:17:33.000,12345
1208,NULL,+336##0428767,2014-01-16 06:41:46.000,2014-01-16 06:41:46.000,12345
10359,NULL,+336##0758575,1999-09-21 21:51:20.000,1999-09-21 21:51:20.000,12345
1342,NULL,+336##0718380,2009-09-15 19:17:30.000,2009-09-15 19:17:30.000,12345
4441,NULL,+336##0664471,2013-10-03 06:41:11.000,2013-10-03 06:41:11.000,12345
1020,NULL,+336##0149584,2012-09-20 12:59:31.000,2012-09-20 12:59:31.000,12345
