;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
275;1270994;Name40994;FistName40994;2015-07-10;Ville15;Pays1;NS000040994;NULL;+336##0310476;68;NomVoie2240994;NULL;#9059;Ville17;Pays2;2022-03-14-14-09-18;2022-03-14-14-09-18
276;1273299;Name43299;FistName43299;2012-04-24;Ville21;Pays3;NS000043299;NULL;+336##0402380;97;NomVoie6043299;NULL;#6251;Ville14;Pays2;2005-08-11-02-28-55;2005-08-11-02-28-55
277;1257010;Name27010;FistName27010;1956-11-17;Ville14;Pays2;NS000027010;NULL;+336##0332010;98;NomVoie1827010;NULL;#4699;Ville14;Pays1;2008-08-03-17-46-33;2008-08-03-17-46-33
278;1272245;Name42245;FistName42245;2000-04-14;Ville19;Pays2;NS000042245;NULL;+336##0508264;98;NomVoie5342245;NULL;#5862;Ville22;Pays3;2019-09-11-10-45-57;2019-09-11-10-45-57
279;1235200;Name5200;FistName5200;1982-01-13;Ville5;Pays5;NS000005200;NULL;+336##0514099;80;NomVoie595200;NULL;#5549;Ville2;Pays3;1997-03-12-06-11-40;1997-03-12-06-11-40
280;1249156;Name19156;FistName19156;1961-09-05;Ville8;Pays2;NS000019156;NULL;+336##0159903;52;NomVoie5319156;NULL;#9949;Ville16;Pays2;1997-09-10-09-50-55;1997-09-10-09-50-55
281;1274997;Name44997;FistName44997;1939-04-15;Ville7;Pays4;NS000044997;NULL;+336##0640681;39;NomVoie4344997;NULL;#2537;Ville13;Pays1;2017-05-12-15-22-18;2017-05-12-15-22-18
282;1279691;Name49691;FistName49691;1998-09-02;Ville17;Pays2;NS000049691;NULL;+336##0371270;51;NomVoie3849691;NULL;#9234;Ville19;Pays2;2013-02-02-15-10-32;2013-02-02-15-10-32
283;1253562;Name23562;FistName23562;1939-01-17;Ville24;Pays4;NS000023562;NULL;+336##0079234;58;NomVoie9123562;NULL;#2896;Ville5;Pays2;2013-02-01-11-37-23;2013-02-01-11-37-23
284;1277061;Name47061;FistName47061;1933-01-25;Ville4;Pays1;NS000047061;NULL;+336##0665470;37;NomVoie647061;NULL;#2799;Ville19;Pays2;2007-01-13-03-58-43;2007-01-13-03-58-43
285;1267320;Name37320;FistName37320;1991-04-06;Ville15;Pays1;NS000037320;NULL;+336##0862384;43;NomVoie937320;NULL;#1610;Ville13;Pays1;2005-10-11-13-23-19;2005-10-11-13-23-19
286;1244698;Name14698;FistName14698;1990-02-03;Ville12;Pays2;NS000014698;NULL;+336##0557742;11;NomVoie8814698;NULL;#5714;Ville19;Pays2;2008-10-15-03-43-05;2008-10-15-03-43-05
287;1262840;Name32840;FistName32840;1984-09-05;Ville22;Pays2;NS000032840;NULL;+336##0767042;94;NomVoie7032840;NULL;#9688;Ville15;Pays1;1998-11-09-04-10-12;1998-11-09-04-10-12
288;1271988;Name41988;FistName41988;2000-01-09;Ville7;Pays1;NS000041988;NULL;+336##0381424;55;NomVoie8541988;NULL;#2242;Ville3;Pays3;2010-03-26-12-01-45;2010-03-26-12-01-45
289;1271782;Name41782;FistName41782;2006-04-06;Ville19;Pays2;NS000041782;NULL;+336##0706080;8;NomVoie4041782;NULL;#2737;Ville19;Pays2;2021-09-15-15-34-18;2021-09-15-15-34-18
290;1258382;Name28382;FistName28382;2000-02-17;Ville15;Pays3;NS000028382;NULL;+336##0167076;91;NomVoie1328382;NULL;#8666;Ville19;Pays3;2005-10-10-21-38-11;2005-10-10-21-38-11
291;1252242;Name22242;FistName22242;1954-06-05;Ville8;Pays1;NS000022242;NULL;+336##0440388;12;NomVoie8922242;NULL;#7633;Ville21;Pays2;1999-05-06-06-50-30;1999-05-06-06-50-30
292;1233138;Name3138;FistName3138;1955-03-21;Ville5;Pays1;NS000003138;NULL;+336##0723681;19;NomVoie963138;NULL;#1547;Ville19;Pays3;2015-11-13-23-16-37;2015-11-13-23-16-37
293;1275457;Name45457;FistName45457;2002-01-16;Ville3;Pays2;NS000045457;NULL;+336##0962002;10;NomVoie1145457;NULL;#1674;Ville17;Pays3;2020-10-24-09-01-28;2020-10-24-09-01-28
294;1241449;Name11449;FistName11449;1977-09-24;Ville19;Pays2;NS000011449;NULL;+336##0204603;50;NomVoie4011449;NULL;#0318;Ville3;Pays2;2012-09-13-04-39-53;2012-09-13-04-39-53
295;1265592;Name35592;FistName35592;1948-07-22;Ville13;Pays1;NS000035592;NULL;+336##0326050;13;NomVoie7335592;NULL;#3462;Ville6;Pays1;2015-03-06-04-08-02;2015-03-06-04-08-02
296;1262070;Name32070;FistName32070;2013-08-27;Ville11;Pays2;NS000032070;NULL;+336##0273516;14;NomVoie8632070;NULL;#8346;Ville23;Pays1;2002-07-08-02-10-29;2002-07-08-02-10-29
297;1263823;Name33823;FistName33823;1998-08-01;Ville1;Pays2;NS000033823;NULL;+336##0250148;39;NomVoie9833823;NULL;#2377;Ville12;Pays1;2001-06-26-11-19-49;2001-06-26-11-19-49
298;1234701;Name4701;FistName4701;2003-11-13;Ville19;Pays1;NS000004701;NULL;+336##0622362;27;NomVoie604701;NULL;#0565;Ville15;Pays1;2016-10-14-14-41-22;2016-10-14-14-41-22
299;1257852;Name27852;FistName27852;1957-05-15;Ville10;Pays2;NS000027852;NULL;+336##0651149;65;NomVoie9527852;NULL;#5717;Ville17;Pays2;2014-10-12-08-58-53;2014-10-12-08-58-53
300;1262376;Name32376;FistName32376;1975-07-07;Ville8;Pays1;NS000032376;NULL;+336##0578635;37;NomVoie3032376;NULL;#5653;Ville21;Pays2;2003-05-21-10-25-25;2003-05-21-10-25-25
301;1277710;Name47710;FistName47710;1952-05-12;Ville23;Pays2;NS000047710;NULL;+336##0797273;59;NomVoie3647710;NULL;#1345;Ville23;Pays2;2009-09-18-18-58-50;2009-09-18-18-58-50
302;1263161;Name33161;FistName33161;1955-05-02;Ville24;Pays5;NS000033161;NULL;+336##0646522;6;NomVoie8433161;NULL;#5134;Ville4;Pays2;2016-01-19-16-29-54;2016-01-19-16-29-54
303;1256308;Name26308;FistName26308;1949-09-23;Ville8;Pays2;NS000026308;NULL;+336##0049489;44;NomVoie8026308;NULL;#2159;Ville23;Pays1;2008-05-06-20-59-08;2008-05-06-20-59-08
304;1278958;Name48958;FistName48958;1963-09-24;Ville6;Pays1;NS000048958;NULL;+336##0742950;82;NomVoie8548958;NULL;#4214;Ville5;Pays2;2006-06-14-23-37-45;2006-06-14-23-37-45
305;1262870;Name32870;FistName32870;1964-11-18;Ville3;Pays3;NS000032870;NULL;+336##0255662;62;NomVoie7032870;NULL;#6317;Ville22;Pays2;1999-09-21-07-23-11;1999-09-21-07-23-11
306;1278471;Name48471;FistName48471;1960-11-25;Ville10;Pays3;NS000048471;NULL;+336##0370537;91;NomVoie1648471;NULL;#4179;Ville21;Pays3;1999-03-12-11-45-47;1999-03-12-11-45-47
307;1233577;Name3577;FistName3577;1935-08-27;Ville1;Pays1;NS000003577;NULL;+336##0077088;73;NomVoie103577;NULL;#8345;Ville20;Pays1;2003-01-25-11-16-06;2003-01-25-11-16-06
308;1279568;Name49568;FistName49568;1996-04-02;Ville25;Pays1;NS000049568;NULL;+336##0187778;3;NomVoie6949568;NULL;#7884;Ville22;Pays1;2014-05-11-16-24-14;2014-05-11-16-24-14
309;1279052;Name49052;FistName49052;2017-04-16;Ville11;Pays1;NS000049052;NULL;+336##0352173;63;NomVoie9649052;NULL;#1884;Ville8;Pays1;2008-07-13-10-45-56;2008-07-13-10-45-56
310;1239682;Name9682;FistName9682;1935-07-24;Ville11;Pays2;NS000009682;NULL;+336##0939244;75;NomVoie509682;NULL;#1822;Ville6;Pays2;2000-02-21-18-44-10;2000-02-21-18-44-10
311;1275285;Name45285;FistName45285;1992-09-03;Ville13;Pays5;NS000045285;NULL;+336##0485985;86;NomVoie245285;NULL;#5817;Ville12;Pays1;2005-11-03-01-28-45;2005-11-03-01-28-45
312;1234484;Name4484;FistName4484;1971-05-13;Ville16;Pays1;NS000004484;NULL;+336##0244188;35;NomVoie104484;NULL;#2923;Ville11;Pays2;2018-05-26-04-35-41;2018-05-26-04-35-41
313;1251750;Name21750;FistName21750;1944-02-09;Ville3;Pays2;NS000021750;NULL;+336##0536665;8;NomVoie4121750;NULL;#8882;Ville22;Pays1;2005-11-18-10-41-19;2005-11-18-10-41-19
314;1246830;Name16830;FistName16830;1969-07-01;Ville10;Pays2;NS000016830;NULL;+336##0763826;85;NomVoie916830;NULL;#9428;Ville16;Pays1;2021-05-03-22-03-45;2021-05-03-22-03-45
315;1255480;Name25480;FistName25480;1957-10-11;Ville1;Pays4;NS000025480;NULL;+336##0639843;81;NomVoie4525480;NULL;#5965;Ville4;Pays3;2022-07-14-12-41-44;2022-07-14-12-41-44
316;1271945;Name41945;FistName41945;2005-09-12;Ville20;Pays1;NS000041945;NULL;+336##0350839;91;NomVoie7741945;NULL;#0433;Ville23;Pays3;2013-09-25-05-44-53;2013-09-25-05-44-53
317;1268203;Name38203;FistName38203;2009-01-13;Ville20;Pays3;NS000038203;NULL;+336##0547569;77;NomVoie5538203;NULL;#3767;Ville7;Pays1;2020-09-17-03-54-03;2020-09-17-03-54-03
318;1265874;Name35874;FistName35874;1948-09-12;Ville17;Pays3;NS000035874;NULL;+336##0765324;64;NomVoie1335874;NULL;#4668;Ville11;Pays3;2001-03-26-12-42-05;2001-03-26-12-42-05
319;1230098;Name98;FistName98;1977-05-06;Ville18;Pays3;NS000000098;NULL;+336##0676456;41;NomVoie9298;NULL;#5136;Ville3;Pays2;2018-07-25-23-34-13;2018-07-25-23-34-13
320;1246800;Name16800;FistName16800;2001-07-24;Ville8;Pays3;NS000016800;NULL;+336##0341912;0;NomVoie5216800;NULL;#2372;Ville17;Pays1;2003-03-08-19-10-32;2003-03-08-19-10-32
321;1230030;Name30;FistName30;1964-08-23;Ville15;Pays2;NS000000030;NULL;+336##0676475;63;NomVoie4130;NULL;#4703;Ville3;Pays2;2017-02-20-10-49-58;2017-02-20-10-49-58
322;1266317;Name36317;FistName36317;1962-07-10;Ville6;Pays2;NS000036317;NULL;+336##0170783;50;NomVoie2036317;NULL;#3040;Ville15;Pays2;2009-06-13-16-38-12;2009-06-13-16-38-12
323;1249800;Name19800;FistName19800;1995-02-05;Ville3;Pays3;NS000019800;NULL;+336##0631132;67;NomVoie8019800;NULL;#3062;Ville1;Pays2;1999-07-18-21-52-53;1999-07-18-21-52-53
324;1247435;Name17435;FistName17435;1968-11-21;Ville9;Pays1;NS000017435;NULL;+336##0150016;23;NomVoie9817435;NULL;#5772;Ville10;Pays2;2019-10-09-19-15-47;2019-10-09-19-15-47
325;1254101;Name24101;FistName24101;1939-11-14;Ville17;Pays4;NS000024101;NULL;+336##0560040;78;NomVoie2024101;NULL;#0825;Ville15;Pays1;2023-06-06-09-32-03;2023-06-06-09-32-03
326;1258969;Name28969;FistName28969;1937-09-21;Ville21;Pays1;NS000028969;NULL;+336##0181705;17;NomVoie5728969;NULL;#1906;Ville11;Pays2;2008-06-19-21-46-34;2008-06-19-21-46-34
327;1253202;Name23202;FistName23202;1945-04-05;Ville23;Pays1;NS000023202;NULL;+336##0245506;34;NomVoie3723202;NULL;#4377;Ville18;Pays3;1999-10-02-13-51-14;1999-10-02-13-51-14
328;1269000;Name39000;FistName39000;2009-06-07;Ville12;Pays1;NS000039000;NULL;+336##0994038;96;NomVoie3439000;NULL;#3868;Ville11;Pays1;2004-07-02-20-47-57;2004-07-02-20-47-57
329;1240407;Name10407;FistName10407;1931-11-03;Ville1;Pays2;NS000010407;NULL;+336##0211395;6;NomVoie8810407;NULL;#1864;Ville1;Pays3;1999-06-26-05-05-13;1999-06-26-05-05-13
330;1243761;Name13761;FistName13761;1980-11-06;Ville15;Pays2;NS000013761;NULL;+336##0013143;62;NomVoie9713761;NULL;#1207;Ville6;Pays1;2022-01-02-13-17-44;2022-01-02-13-17-44
331;1276645;Name46645;FistName46645;1987-11-08;Ville16;Pays2;NS000046645;NULL;+336##0071180;40;NomVoie7546645;NULL;#7080;Ville17;Pays3;2009-08-27-02-06-23;2009-08-27-02-06-23
332;1277797;Name47797;FistName47797;1947-03-10;Ville1;Pays1;NS000047797;NULL;+336##0789012;76;NomVoie3347797;NULL;#3910;Ville9;Pays3;2004-11-13-18-02-37;2004-11-13-18-02-37
333;1270381;Name40381;FistName40381;1989-04-20;Ville25;Pays2;NS000040381;NULL;+336##0150509;5;NomVoie3240381;NULL;#9265;Ville9;Pays2;2011-07-11-03-01-38;2011-07-11-03-01-38
334;1269401;Name39401;FistName39401;1963-01-25;Ville19;Pays2;NS000039401;NULL;+336##0592545;16;NomVoie5939401;NULL;#6465;Ville10;Pays4;2016-03-09-19-56-52;2016-03-09-19-56-52
335;1250098;Name20098;FistName20098;1937-02-13;Ville14;Pays4;NS000020098;NULL;+336##0396691;30;NomVoie3220098;NULL;#3763;Ville18;Pays3;2007-06-05-14-21-19;2007-06-05-14-21-19
336;1254342;Name24342;FistName24342;2010-10-26;Ville7;Pays1;NS000024342;NULL;+336##0771858;40;NomVoie124342;NULL;#1966;Ville6;Pays2;2005-05-15-20-50-03;2005-05-15-20-50-03
337;1243907;Name13907;FistName13907;1938-04-19;Ville1;Pays2;NS000013907;NULL;+336##0698903;47;NomVoie6813907;NULL;#4061;Ville17;Pays1;2009-10-14-15-19-24;2009-10-14-15-19-24
338;1267913;Name37913;FistName37913;1976-08-26;Ville4;Pays2;NS000037913;NULL;+336##0257413;55;NomVoie1737913;NULL;#7211;Ville18;Pays2;2013-09-10-19-06-47;2013-09-10-19-06-47
339;1262662;Name32662;FistName32662;1946-06-26;Ville14;Pays4;NS000032662;NULL;+336##0888201;32;NomVoie5532662;NULL;#6060;Ville23;Pays4;2018-09-26-09-14-43;2018-09-26-09-14-43
340;1278142;Name48142;FistName48142;1947-10-27;Ville18;Pays2;NS000048142;NULL;+336##0377613;1;NomVoie8248142;NULL;#7697;Ville11;Pays1;2004-06-27-13-08-21;2004-06-27-13-08-21
341;1242454;Name12454;FistName12454;1996-02-27;Ville11;Pays4;NS000012454;NULL;+336##0199303;31;NomVoie4012454;NULL;#8628;Ville18;Pays1;1999-03-03-02-36-36;1999-03-03-02-36-36
342;1241386;Name11386;FistName11386;1975-09-12;Ville11;Pays2;NS000011386;NULL;+336##0742617;34;NomVoie3011386;NULL;#4856;Ville1;Pays2;2014-01-02-13-16-30;2014-01-02-13-16-30
343;1244195;Name14195;FistName14195;1999-04-10;Ville24;Pays1;NS000014195;NULL;+336##0465567;24;NomVoie7614195;NULL;#1568;Ville5;Pays1;2014-02-01-02-57-34;2014-02-01-02-57-34
344;1264058;Name34058;FistName34058;1961-07-05;Ville15;Pays4;NS000034058;NULL;+336##0783868;76;NomVoie8734058;NULL;#5841;Ville22;Pays1;2000-11-17-17-45-43;2000-11-17-17-45-43
345;1265181;Name35181;FistName35181;1968-09-25;Ville6;Pays2;NS000035181;NULL;+336##0510187;63;NomVoie835181;NULL;#5563;Ville21;Pays1;2017-07-23-08-27-17;2017-07-23-08-27-17
346;1262799;Name32799;FistName32799;1985-05-12;Ville17;Pays1;NS000032799;NULL;+336##0031787;93;NomVoie2132799;NULL;#9612;Ville1;Pays1;2021-05-06-11-24-37;2021-05-06-11-24-37
347;1246075;Name16075;FistName16075;1976-02-20;Ville23;Pays2;NS000016075;NULL;+336##0371672;58;NomVoie7216075;NULL;#7904;Ville12;Pays1;2008-04-06-17-19-17;2008-04-06-17-19-17
348;1264793;Name34793;FistName34793;1941-03-26;Ville8;Pays1;NS000034793;NULL;+336##0397252;83;NomVoie6134793;NULL;#3228;Ville13;Pays2;2019-02-24-14-19-48;2019-02-24-14-19-48
349;1267350;Name37350;FistName37350;2000-06-18;Ville1;Pays2;NS000037350;NULL;+336##0840736;2;NomVoie7237350;NULL;#5115;Ville17;Pays3;2016-09-21-05-04-52;2016-09-21-05-04-52
350;1266333;Name36333;FistName36333;1936-02-16;Ville1;Pays2;NS000036333;NULL;+336##0932346;44;NomVoie136333;NULL;#2656;Ville20;Pays3;2002-10-05-15-37-02;2002-10-05-15-37-02
351;1270742;Name40742;FistName40742;1992-03-04;Ville22;Pays2;NS000040742;NULL;+336##0933959;58;NomVoie2440742;NULL;#0716;Ville20;Pays1;2022-10-26-11-02-30;2022-10-26-11-02-30
352;1278919;Name48919;FistName48919;1967-10-27;Ville1;Pays2;NS000048919;NULL;+336##0263557;56;NomVoie1648919;NULL;#8500;Ville4;Pays2;2009-11-16-07-48-55;2009-11-16-07-48-55
353;1262169;Name32169;FistName32169;1933-04-13;Ville5;Pays2;NS000032169;NULL;+336##0750071;44;NomVoie9732169;NULL;#2425;Ville13;Pays3;2002-06-07-07-55-11;2002-06-07-07-55-11
354;1271234;Name41234;FistName41234;1986-05-27;Ville20;Pays2;NS000041234;NULL;+336##0374861;75;NomVoie7941234;NULL;#7448;Ville3;Pays2;2014-06-23-12-55-31;2014-06-23-12-55-31
355;1260280;Name30280;FistName30280;1942-01-22;Ville11;Pays3;NS000030280;NULL;+336##0754704;87;NomVoie9530280;NULL;#4422;Ville4;Pays2;1998-10-24-17-45-27;1998-10-24-17-45-27
356;1236645;Name6645;FistName6645;1970-01-13;Ville3;Pays2;NS000006645;NULL;+336##0308364;98;NomVoie526645;NULL;#0024;Ville2;Pays1;1997-04-06-14-36-57;1997-04-06-14-36-57
357;1232073;Name2073;FistName2073;2009-03-19;Ville22;Pays1;NS000002073;NULL;+336##0780140;68;NomVoie162073;NULL;#1289;Ville5;Pays4;2009-07-04-03-06-58;2009-07-04-03-06-58
358;1236808;Name6808;FistName6808;2005-05-15;Ville25;Pays1;NS000006808;NULL;+336##0150103;11;NomVoie196808;NULL;#7963;Ville7;Pays3;2018-08-17-13-24-03;2018-08-17-13-24-03
359;1248270;Name18270;FistName18270;2014-06-27;Ville25;Pays2;NS000018270;NULL;+336##0093825;57;NomVoie2118270;NULL;#2824;Ville25;Pays2;2019-04-03-23-03-02;2019-04-03-23-03-02
360;1279129;Name49129;FistName49129;1972-11-25;Ville18;Pays4;NS000049129;NULL;+336##0519840;2;NomVoie449129;NULL;#1054;Ville11;Pays2;2019-10-23-20-55-03;2019-10-23-20-55-03
361;1276470;Name46470;FistName46470;1961-04-13;Ville4;Pays4;NS000046470;NULL;+336##0961488;88;NomVoie3846470;NULL;#9123;Ville17;Pays3;2003-05-16-11-54-50;2003-05-16-11-54-50
362;1251571;Name21571;FistName21571;1949-09-27;Ville6;Pays2;NS000021571;NULL;+336##0255123;78;NomVoie1221571;NULL;#2648;Ville24;Pays1;2018-03-27-06-07-17;2018-03-27-06-07-17
363;1261495;Name31495;FistName31495;1934-05-10;Ville10;Pays2;NS000031495;NULL;+336##0169801;47;NomVoie5931495;NULL;#3157;Ville21;Pays1;2006-02-06-19-45-06;2006-02-06-19-45-06
364;1264918;Name34918;FistName34918;2012-02-27;Ville1;Pays3;NS000034918;NULL;+336##0957125;1;NomVoie2634918;NULL;#8150;Ville1;Pays1;2017-04-26-17-20-27;2017-04-26-17-20-27
365;1259847;Name29847;FistName29847;2001-04-16;Ville17;Pays2;NS000029847;NULL;+336##0925002;52;NomVoie629847;NULL;#1685;Ville20;Pays1;2005-03-02-17-16-15;2005-03-02-17-16-15
366;1274475;Name44475;FistName44475;1976-07-26;Ville21;Pays3;NS000044475;NULL;+336##0049494;31;NomVoie7244475;NULL;#0607;Ville23;Pays3;2004-02-18-01-12-47;2004-02-18-01-12-47
367;1231969;Name1969;FistName1969;1944-03-17;Ville8;Pays2;NS000001969;NULL;+336##0167335;21;NomVoie51969;NULL;#2146;Ville13;Pays2;2016-02-11-16-20-04;2016-02-11-16-20-04
368;1274017;Name44017;FistName44017;1998-10-21;Ville17;Pays3;NS000044017;NULL;+336##0575365;46;NomVoie7644017;NULL;#5722;Ville12;Pays1;2017-08-01-14-06-27;2017-08-01-14-06-27
369;1253153;Name23153;FistName23153;1936-03-18;Ville23;Pays3;NS000023153;NULL;+336##0743128;25;NomVoie2923153;NULL;#3037;Ville6;Pays1;2007-09-26-06-03-11;2007-09-26-06-03-11
370;1239098;Name9098;FistName9098;2005-11-27;Ville25;Pays1;NS000009098;NULL;+336##0919864;20;NomVoie139098;NULL;#2351;Ville5;Pays1;1998-06-18-01-08-30;1998-06-18-01-08-30
371;1244173;Name14173;FistName14173;1990-01-24;Ville18;Pays1;NS000014173;NULL;+336##0379973;16;NomVoie9914173;NULL;#9760;Ville7;Pays1;1997-10-09-17-06-02;1997-10-09-17-06-02
372;1264514;Name34514;FistName34514;1991-04-03;Ville3;Pays2;NS000034514;NULL;+336##0054979;14;NomVoie8934514;NULL;#7946;Ville24;Pays1;2018-01-23-09-55-54;2018-01-23-09-55-54
373;1259708;Name29708;FistName29708;1987-04-19;Ville10;Pays1;NS000029708;NULL;+336##0168155;70;NomVoie9129708;NULL;#1693;Ville22;Pays1;2015-10-17-01-15-48;2015-10-17-01-15-48
374;1258701;Name28701;FistName28701;2007-10-13;Ville20;Pays2;NS000028701;NULL;+336##0315344;11;NomVoie128701;NULL;#7370;Ville2;Pays3;2007-07-06-02-01-10;2007-07-06-02-01-10
375;1240937;Name10937;FistName10937;1974-11-02;Ville3;Pays2;NS000010937;NULL;+336##0353213;78;NomVoie210937;NULL;#8147;Ville11;Pays1;2007-03-16-02-43-40;2007-03-16-02-43-40
376;1279218;Name49218;FistName49218;1997-09-04;Ville7;Pays1;NS000049218;NULL;+336##0096727;62;NomVoie3549218;NULL;#7060;Ville7;Pays1;2004-08-19-03-58-10;2004-08-19-03-58-10
377;1261389;Name31389;FistName31389;1964-11-09;Ville2;Pays2;NS000031389;NULL;+336##0767531;6;NomVoie6631389;NULL;#3242;Ville5;Pays2;2012-09-05-02-51-02;2012-09-05-02-51-02
378;1242694;Name12694;FistName12694;1972-01-10;Ville9;Pays1;NS000012694;NULL;+336##0377005;1;NomVoie4812694;NULL;#5149;Ville1;Pays3;2005-09-11-09-29-39;2005-09-11-09-29-39
379;1235077;Name5077;FistName5077;1984-04-23;Ville21;Pays1;NS000005077;NULL;+336##0059633;43;NomVoie85077;NULL;#7488;Ville18;Pays3;2013-10-10-20-14-34;2013-10-10-20-14-34
380;1275787;Name45787;FistName45787;2004-08-14;Ville8;Pays2;NS000045787;NULL;+336##0298534;65;NomVoie7745787;NULL;#9980;Ville11;Pays3;2019-07-02-06-33-59;2019-07-02-06-33-59
381;1274724;Name44724;FistName44724;1970-07-17;Ville9;Pays3;NS000044724;NULL;+336##0417214;90;NomVoie4244724;NULL;#1539;Ville11;Pays1;2009-09-18-08-58-42;2009-09-18-08-58-42
382;1272203;Name42203;FistName42203;2012-11-11;Ville8;Pays1;NS000042203;NULL;+336##0167874;58;NomVoie1342203;NULL;#2200;Ville7;Pays1;2018-07-19-10-37-17;2018-07-19-10-37-17
383;1234576;Name4576;FistName4576;1980-05-12;Ville15;Pays3;NS000004576;NULL;+336##0455009;28;NomVoie144576;NULL;#0071;Ville17;Pays2;2009-07-17-18-52-16;2009-07-17-18-52-16
384;1260164;Name30164;FistName30164;1964-01-14;Ville24;Pays3;NS000030164;NULL;+336##0385822;41;NomVoie8830164;NULL;#2142;Ville25;Pays2;2017-03-08-19-03-41;2017-03-08-19-03-41
385;1257381;Name27381;FistName27381;1936-01-20;Ville23;Pays1;NS000027381;NULL;+336##0785358;1;NomVoie1127381;NULL;#6995;Ville25;Pays2;1998-11-21-23-13-44;1998-11-21-23-13-44
386;1267327;Name37327;FistName37327;1946-09-14;Ville6;Pays2;NS000037327;NULL;+336##0265848;84;NomVoie4537327;NULL;#4746;Ville2;Pays1;2017-07-26-23-18-39;2017-07-26-23-18-39
387;1256758;Name26758;FistName26758;1940-05-18;Ville12;Pays3;NS000026758;NULL;+336##0679604;88;NomVoie8526758;NULL;#7145;Ville2;Pays4;2019-06-11-04-56-30;2019-06-11-04-56-30
388;1260115;Name30115;FistName30115;1959-06-09;Ville24;Pays3;NS000030115;NULL;+336##0306578;35;NomVoie6330115;NULL;#4413;Ville9;Pays2;2021-11-13-16-54-42;2021-11-13-16-54-42
389;1240169;Name10169;FistName10169;1972-10-03;Ville11;Pays1;NS000010169;NULL;+336##0040032;50;NomVoie2710169;NULL;#7871;Ville17;Pays3;2018-09-06-10-02-32;2018-09-06-10-02-32
390;1265027;Name35027;FistName35027;1970-04-12;Ville9;Pays1;NS000035027;NULL;+336##0378036;57;NomVoie5635027;NULL;#7645;Ville22;Pays2;2010-09-24-22-32-25;2010-09-24-22-32-25
391;1239108;Name9108;FistName9108;1978-08-04;Ville22;Pays3;NS000009108;NULL;+336##0999838;18;NomVoie529108;NULL;#8393;Ville25;Pays3;2009-01-16-08-27-19;2009-01-16-08-27-19
392;1245151;Name15151;FistName15151;2001-10-25;Ville10;Pays1;NS000015151;NULL;+336##0273537;29;NomVoie6315151;NULL;#1114;Ville17;Pays1;2000-11-22-20-09-18;2000-11-22-20-09-18
393;1277006;Name47006;FistName47006;2000-04-11;Ville20;Pays2;NS000047006;NULL;+336##0868987;0;NomVoie6147006;NULL;#4739;Ville3;Pays2;2016-04-09-07-30-22;2016-04-09-07-30-22
394;1256628;Name26628;FistName26628;1931-10-26;Ville10;Pays2;NS000026628;NULL;+336##0498548;82;NomVoie8926628;NULL;#2923;Ville3;Pays1;2022-07-03-01-24-33;2022-07-03-01-24-33
395;1247336;Name17336;FistName17336;2004-05-19;Ville18;Pays2;NS000017336;NULL;+336##0120541;27;NomVoie817336;NULL;#2820;Ville25;Pays3;2013-10-23-05-38-30;2013-10-23-05-38-30
396;1271918;Name41918;FistName41918;1984-11-02;Ville2;Pays2;NS000041918;NULL;+336##0194355;93;NomVoie541918;NULL;#1064;Ville11;Pays1;1997-02-10-19-55-40;1997-02-10-19-55-40
397;1254872;Name24872;FistName24872;1984-01-18;Ville13;Pays3;NS000024872;NULL;+336##0868712;93;NomVoie2324872;NULL;#1929;Ville3;Pays2;2013-01-17-16-13-17;2013-01-17-16-13-17
398;1268649;Name38649;FistName38649;1987-11-11;Ville23;Pays2;NS000038649;NULL;+336##0712795;99;NomVoie9938649;NULL;#3677;Ville8;Pays3;2015-01-23-04-37-46;2015-01-23-04-37-46
399;1270149;Name40149;FistName40149;1958-01-21;Ville8;Pays1;NS000040149;NULL;+336##0635049;15;NomVoie2340149;NULL;#7978;Ville13;Pays2;2013-03-04-17-20-25;2013-03-04-17-20-25
400;1249178;Name19178;FistName19178;1994-03-18;Ville8;Pays2;NS000019178;NULL;+336##0079699;67;NomVoie2119178;NULL;#5380;Ville24;Pays2;2022-06-27-20-21-15;2022-06-27-20-21-15
401;1251364;Name21364;FistName21364;1942-09-21;Ville13;Pays2;NS000021364;NULL;+336##0492932;58;NomVoie8621364;NULL;#7334;Ville1;Pays3;2023-01-27-09-29-56;2023-01-27-09-29-56
402;1238665;Name8665;FistName8665;1936-07-06;Ville24;Pays4;NS000008665;NULL;+336##0281308;92;NomVoie728665;NULL;#4612;Ville2;Pays2;1998-08-09-08-13-44;1998-08-09-08-13-44
403;1243578;Name13578;FistName13578;1990-05-15;Ville11;Pays2;NS000013578;NULL;+336##0927137;16;NomVoie7513578;NULL;#5332;Ville17;Pays1;2012-09-24-12-25-02;2012-09-24-12-25-02
404;1240651;Name10651;FistName10651;1941-11-20;Ville19;Pays1;NS000010651;NULL;+336##0531291;97;NomVoie4210651;NULL;#9052;Ville4;Pays2;2020-02-15-23-33-49;2020-02-15-23-33-49
