;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
129;1266038;Name36038;FistName36038;1996-07-13;Ville19;Pays3;NS000036038;NULL;+336##0795579;28;NomVoie5736038;NULL;#7121;Ville24;Pays2;2018-06-24-03-26-02;2018-06-24-03-26-02
130;1266207;Name36207;FistName36207;1957-09-12;Ville22;Pays1;NS000036207;NULL;+336##0792296;99;NomVoie6936207;NULL;#9762;Ville6;Pays2;2022-09-12-04-39-05;2022-09-12-04-39-05
131;1234446;Name4446;FistName4446;2001-09-13;Ville2;Pays2;NS000004446;NULL;+336##0486356;59;NomVoie144446;NULL;#8655;Ville3;Pays1;2010-04-01-18-48-54;2010-04-01-18-48-54
132;1272594;Name42594;FistName42594;2010-09-02;Ville18;Pays2;NS000042594;NULL;+336##0927712;45;NomVoie2142594;NULL;#9752;Ville25;Pays1;2014-10-07-11-28-21;2014-10-07-11-28-21
133;1250743;Name20743;FistName20743;1998-02-03;Ville17;Pays1;NS000020743;NULL;+336##0430055;16;NomVoie7220743;NULL;#3137;Ville24;Pays4;2020-02-27-20-48-21;2020-02-27-20-48-21
134;1279805;Name49805;FistName49805;1985-06-01;Ville4;Pays3;NS000049805;NULL;+336##0903363;99;NomVoie2949805;NULL;#5455;Ville19;Pays1;2003-04-15-14-54-20;2003-04-15-14-54-20
135;1242453;Name12453;FistName12453;1987-11-24;Ville21;Pays3;NS000012453;NULL;+336##0044479;64;NomVoie6812453;NULL;#0725;Ville20;Pays2;2023-10-12-11-44-13;2023-10-12-11-44-13
136;1243345;Name13345;FistName13345;1975-02-18;Ville7;Pays2;NS000013345;NULL;+336##0801947;92;NomVoie8313345;NULL;#1535;Ville24;Pays1;2000-09-25-10-05-56;2000-09-25-10-05-56
137;1275939;Name45939;FistName45939;1962-05-18;Ville7;Pays2;NS000045939;NULL;+336##0402327;65;NomVoie1345939;NULL;#8745;Ville1;Pays1;2013-04-20-06-57-05;2013-04-20-06-57-05
138;1246780;Name16780;FistName16780;2012-06-19;Ville19;Pays2;NS000016780;NULL;+336##0160775;1;NomVoie1216780;NULL;#1977;Ville13;Pays2;2022-02-17-18-35-42;2022-02-17-18-35-42
139;1278577;Name48577;FistName48577;1981-07-20;Ville13;Pays2;NS000048577;NULL;+336##0689338;14;NomVoie7548577;NULL;#8291;Ville3;Pays3;2018-11-20-19-09-33;2018-11-20-19-09-33
140;1245170;Name15170;FistName15170;2003-03-09;Ville23;Pays3;NS000015170;NULL;+336##0666758;3;NomVoie5015170;NULL;#1933;Ville2;Pays2;2012-01-25-02-15-16;2012-01-25-02-15-16
141;1243754;Name13754;FistName13754;1936-08-22;Ville14;Pays4;NS000013754;NULL;+336##0804557;92;NomVoie4213754;NULL;#2707;Ville22;Pays1;2019-07-06-08-07-56;2019-07-06-08-07-56
142;1247102;Name17102;FistName17102;1968-02-17;Ville21;Pays3;NS000017102;NULL;+336##0405119;71;NomVoie5417102;NULL;#9723;Ville4;Pays1;2021-03-21-11-27-47;2021-03-21-11-27-47
143;1254627;Name24627;FistName24627;1986-01-15;Ville17;Pays1;NS000024627;NULL;+336##0494914;67;NomVoie4724627;NULL;#8599;Ville9;Pays3;2003-05-10-11-49-28;2003-05-10-11-49-28
144;1267272;Name37272;FistName37272;1949-09-04;Ville3;Pays3;NS000037272;NULL;+336##0631689;50;NomVoie3537272;NULL;#1993;Ville9;Pays4;2002-07-16-05-42-13;2002-07-16-05-42-13
145;1241411;Name11411;FistName11411;1941-11-13;Ville9;Pays1;NS000011411;NULL;+336##0314729;64;NomVoie6911411;NULL;#6254;Ville17;Pays2;2017-10-20-16-56-23;2017-10-20-16-56-23
146;1250897;Name20897;FistName20897;2008-01-02;Ville25;Pays2;NS000020897;NULL;+336##0658563;75;NomVoie9820897;NULL;#0661;Ville9;Pays4;2012-06-11-05-27-52;2012-06-11-05-27-52
147;1278969;Name48969;FistName48969;1964-11-15;Ville20;Pays3;NS000048969;NULL;+336##0201166;87;NomVoie1648969;NULL;#9467;Ville24;Pays1;2021-10-24-15-56-21;2021-10-24-15-56-21
148;1254826;Name24826;FistName24826;2017-01-27;Ville17;Pays3;NS000024826;NULL;+336##0275046;75;NomVoie9424826;NULL;#0516;Ville19;Pays1;2003-07-03-21-18-38;2003-07-03-21-18-38
149;1260537;Name30537;FistName30537;1983-03-11;Ville13;Pays2;NS000030537;NULL;+336##0055569;18;NomVoie7930537;NULL;#0665;Ville6;Pays1;2008-09-20-18-55-25;2008-09-20-18-55-25
150;1261680;Name31680;FistName31680;2002-01-19;Ville7;Pays1;NS000031680;NULL;+336##0539321;84;NomVoie3631680;NULL;#3625;Ville16;Pays3;2022-10-03-07-43-03;2022-10-03-07-43-03
151;1243126;Name13126;FistName13126;2017-07-11;Ville4;Pays3;NS000013126;NULL;+336##0442243;18;NomVoie5313126;NULL;#2872;Ville24;Pays2;2006-06-18-23-33-56;2006-06-18-23-33-56
152;1262670;Name32670;FistName32670;2007-10-26;Ville21;Pays1;NS000032670;NULL;+336##0486803;93;NomVoie932670;NULL;#8373;Ville25;Pays2;2010-07-03-22-15-26;2010-07-03-22-15-26
153;1243776;Name13776;FistName13776;1988-02-27;Ville7;Pays1;NS000013776;NULL;+336##0671581;65;NomVoie5513776;NULL;#0271;Ville14;Pays3;2008-06-22-18-50-02;2008-06-22-18-50-02
154;1267834;Name37834;FistName37834;1979-03-07;Ville22;Pays3;NS000037834;NULL;+336##0209150;60;NomVoie2637834;NULL;#1512;Ville23;Pays1;2020-08-18-16-02-03;2020-08-18-16-02-03
155;1275909;Name45909;FistName45909;1936-02-16;Ville15;Pays1;NS000045909;NULL;+336##0651241;83;NomVoie1745909;NULL;#2440;Ville18;Pays2;2018-07-02-05-53-52;2018-07-02-05-53-52
156;1258903;Name28903;FistName28903;1934-02-17;Ville12;Pays1;NS000028903;NULL;+336##0054319;64;NomVoie8028903;NULL;#4083;Ville4;Pays3;2019-08-05-14-56-57;2019-08-05-14-56-57
157;1277447;Name47447;FistName47447;1953-03-24;Ville22;Pays1;NS000047447;NULL;+336##0481495;34;NomVoie6447447;NULL;#5391;Ville14;Pays3;2020-06-15-02-59-45;2020-06-15-02-59-45
158;1270316;Name40316;FistName40316;1950-04-05;Ville17;Pays4;NS000040316;NULL;+336##0925822;86;NomVoie6840316;NULL;#7356;Ville1;Pays2;2023-03-24-01-49-31;2023-03-24-01-49-31
159;1242175;Name12175;FistName12175;1976-10-03;Ville12;Pays2;NS000012175;NULL;+336##0465039;88;NomVoie1912175;NULL;#4299;Ville3;Pays1;2000-11-13-19-30-32;2000-11-13-19-30-32
160;1267204;Name37204;FistName37204;1949-01-25;Ville13;Pays2;NS000037204;NULL;+336##0605086;42;NomVoie8437204;NULL;#5464;Ville2;Pays1;1999-09-22-23-13-57;1999-09-22-23-13-57
161;1267520;Name37520;FistName37520;1970-01-11;Ville19;Pays2;NS000037520;NULL;+336##0816678;43;NomVoie9537520;NULL;#2876;Ville23;Pays1;2022-03-26-01-55-51;2022-03-26-01-55-51
162;1277638;Name47638;FistName47638;1986-02-26;Ville3;Pays1;NS000047638;NULL;+336##0062247;31;NomVoie1847638;NULL;#5776;Ville13;Pays2;2013-01-12-06-07-47;2013-01-12-06-07-47
163;1267353;Name37353;FistName37353;1933-05-21;Ville10;Pays2;NS000037353;NULL;+336##0635228;9;NomVoie8437353;NULL;#2449;Ville4;Pays1;2011-03-22-04-05-35;2011-03-22-04-05-35
164;1270748;Name40748;FistName40748;1976-04-08;Ville19;Pays4;NS000040748;NULL;+336##0749515;94;NomVoie2040748;NULL;#6820;Ville1;Pays2;2019-07-06-02-50-02;2019-07-06-02-50-02
165;1244397;Name14397;FistName14397;2005-07-01;Ville2;Pays1;NS000014397;NULL;+336##0416932;47;NomVoie8814397;NULL;#9493;Ville18;Pays2;1998-10-13-09-24-57;1998-10-13-09-24-57
166;1279217;Name49217;FistName49217;1978-10-18;Ville16;Pays1;NS000049217;NULL;+336##0612638;31;NomVoie549217;NULL;#7110;Ville14;Pays2;2013-04-15-10-31-35;2013-04-15-10-31-35
167;1272964;Name42964;FistName42964;1989-05-21;Ville1;Pays1;NS000042964;NULL;+336##0242169;69;NomVoie5242964;NULL;#9696;Ville19;Pays1;1999-06-27-09-44-29;1999-06-27-09-44-29
168;1263860;Name33860;FistName33860;1965-06-01;Ville20;Pays2;NS000033860;NULL;+336##0034196;65;NomVoie2733860;NULL;#2328;Ville15;Pays1;2010-07-25-10-46-34;2010-07-25-10-46-34
169;1250721;Name20721;FistName20721;1941-02-19;Ville25;Pays3;NS000020721;NULL;+336##0895752;10;NomVoie5420721;NULL;#8504;Ville15;Pays1;2007-03-11-02-40-18;2007-03-11-02-40-18
170;1272677;Name42677;FistName42677;1931-02-22;Ville1;Pays1;NS000042677;NULL;+336##0524235;18;NomVoie3942677;NULL;#3714;Ville22;Pays2;2019-02-21-20-55-12;2019-02-21-20-55-12
171;1279389;Name49389;FistName49389;1940-04-12;Ville19;Pays3;NS000049389;NULL;+336##0405910;23;NomVoie6049389;NULL;#6680;Ville24;Pays1;2014-08-10-21-38-04;2014-08-10-21-38-04
172;1233434;Name3434;FistName3434;1998-03-03;Ville6;Pays1;NS000003434;NULL;+336##0069037;64;NomVoie223434;NULL;#1653;Ville23;Pays2;2019-06-06-02-14-36;2019-06-06-02-14-36
173;1259621;Name29621;FistName29621;1957-08-22;Ville4;Pays2;NS000029621;NULL;+336##0004234;9;NomVoie8729621;NULL;#4153;Ville13;Pays2;1999-06-06-23-56-22;1999-06-06-23-56-22
174;1264263;Name34263;FistName34263;1980-04-02;Ville18;Pays1;NS000034263;NULL;+336##0578789;77;NomVoie5634263;NULL;#1876;Ville14;Pays3;2003-09-09-20-27-56;2003-09-09-20-27-56
175;1262231;Name32231;FistName32231;1990-05-08;Ville19;Pays2;NS000032231;NULL;+336##0293922;63;NomVoie8132231;NULL;#7409;Ville8;Pays3;2019-01-12-06-38-59;2019-01-12-06-38-59
176;1278451;Name48451;FistName48451;1933-10-12;Ville15;Pays2;NS000048451;NULL;+336##0587793;13;NomVoie3348451;NULL;#4723;Ville2;Pays1;2021-08-27-14-48-29;2021-08-27-14-48-29
177;1273987;Name43987;FistName43987;2001-09-05;Ville6;Pays2;NS000043987;NULL;+336##0918029;62;NomVoie4443987;NULL;#2725;Ville17;Pays1;2004-02-02-16-48-24;2004-02-02-16-48-24
178;1278922;Name48922;FistName48922;2009-01-21;Ville8;Pays4;NS000048922;NULL;+336##0275755;34;NomVoie8748922;NULL;#4360;Ville13;Pays2;2006-09-05-18-14-05;2006-09-05-18-14-05
179;1278476;Name48476;FistName48476;1975-09-02;Ville13;Pays2;NS000048476;NULL;+336##0282552;50;NomVoie9448476;NULL;#7426;Ville22;Pays2;2005-11-24-07-23-37;2005-11-24-07-23-37
180;1244824;Name14824;FistName14824;2004-10-25;Ville22;Pays2;NS000014824;NULL;+336##0494286;61;NomVoie8214824;NULL;#4989;Ville3;Pays2;2010-02-12-18-01-19;2010-02-12-18-01-19
181;1274155;Name44155;FistName44155;2005-06-01;Ville4;Pays2;NS000044155;NULL;+336##0961638;96;NomVoie3744155;NULL;#8898;Ville10;Pays1;2000-02-02-23-48-56;2000-02-02-23-48-56
182;1237815;Name7815;FistName7815;1988-05-24;Ville5;Pays2;NS000007815;NULL;+336##0495103;9;NomVoie927815;NULL;#8372;Ville18;Pays1;1999-01-24-01-18-53;1999-01-24-01-18-53
183;1236223;Name6223;FistName6223;1934-03-16;Ville23;Pays2;NS000006223;NULL;+336##0506391;84;NomVoie496223;NULL;#9406;Ville3;Pays3;1998-09-21-11-56-21;1998-09-21-11-56-21
184;1231250;Name1250;FistName1250;1973-11-11;Ville24;Pays3;NS000001250;NULL;+336##0714848;64;NomVoie571250;NULL;#3091;Ville14;Pays1;2022-08-17-10-05-51;2022-08-17-10-05-51
185;1279532;Name49532;FistName49532;1954-04-12;Ville1;Pays3;NS000049532;NULL;+336##0102700;6;NomVoie1149532;NULL;#4897;Ville17;Pays2;2000-04-20-05-51-05;2000-04-20-05-51-05
186;1263097;Name33097;FistName33097;1953-06-13;Ville5;Pays1;NS000033097;NULL;+336##0877600;23;NomVoie2333097;NULL;#2192;Ville16;Pays3;2007-02-23-14-22-09;2007-02-23-14-22-09
187;1241242;Name11242;FistName11242;1940-09-10;Ville2;Pays2;NS000011242;NULL;+336##0592466;71;NomVoie5411242;NULL;#6944;Ville1;Pays1;2012-04-01-16-33-29;2012-04-01-16-33-29
188;1246863;Name16863;FistName16863;1996-06-15;Ville23;Pays1;NS000016863;NULL;+336##0237338;7;NomVoie5816863;NULL;#8921;Ville14;Pays1;2018-06-22-22-13-21;2018-06-22-22-13-21
189;1250375;Name20375;FistName20375;1972-10-19;Ville4;Pays1;NS000020375;NULL;+336##0019981;41;NomVoie3420375;NULL;#2109;Ville16;Pays4;1998-10-16-08-56-09;1998-10-16-08-56-09
190;1236674;Name6674;FistName6674;1997-09-10;Ville2;Pays2;NS000006674;NULL;+336##0943407;29;NomVoie626674;NULL;#4884;Ville6;Pays1;2022-09-09-05-23-38;2022-09-09-05-23-38
191;1251832;Name21832;FistName21832;2008-11-09;Ville19;Pays2;NS000021832;NULL;+336##0621974;14;NomVoie821832;NULL;#9875;Ville4;Pays3;2015-11-11-11-44-22;2015-11-11-11-44-22
192;1240450;Name10450;FistName10450;1963-11-04;Ville6;Pays2;NS000010450;NULL;+336##0330089;52;NomVoie8710450;NULL;#4543;Ville5;Pays2;1999-11-16-23-54-59;1999-11-16-23-54-59
193;1264122;Name34122;FistName34122;1956-03-04;Ville19;Pays3;NS000034122;NULL;+336##0656163;26;NomVoie2534122;NULL;#4110;Ville6;Pays2;2019-07-16-20-08-21;2019-07-16-20-08-21
194;1273446;Name43446;FistName43446;1940-03-21;Ville1;Pays4;NS000043446;NULL;+336##0309502;66;NomVoie7843446;NULL;#4296;Ville2;Pays3;2020-10-18-12-21-16;2020-10-18-12-21-16
195;1252813;Name22813;FistName22813;1995-06-06;Ville15;Pays1;NS000022813;NULL;+336##0014675;77;NomVoie8822813;NULL;#0656;Ville23;Pays2;2009-08-04-05-35-45;2009-08-04-05-35-45
196;1251353;Name21353;FistName21353;1939-04-04;Ville15;Pays1;NS000021353;NULL;+336##0291877;28;NomVoie7821353;NULL;#5686;Ville12;Pays2;2013-06-06-13-41-47;2013-06-06-13-41-47
197;1233287;Name3287;FistName3287;1956-04-20;Ville12;Pays2;NS000003287;NULL;+336##0301616;36;NomVoie53287;NULL;#5152;Ville2;Pays3;1999-04-15-11-56-46;1999-04-15-11-56-46
198;1244075;Name14075;FistName14075;1931-07-25;Ville1;Pays2;NS000014075;NULL;+336##0637442;85;NomVoie9114075;NULL;#5220;Ville4;Pays3;2003-09-07-13-58-01;2003-09-07-13-58-01
199;1273218;Name43218;FistName43218;2007-09-17;Ville20;Pays2;NS000043218;NULL;+336##0848130;60;NomVoie7143218;NULL;#9978;Ville6;Pays1;2008-01-14-16-05-28;2008-01-14-16-05-28
200;1260601;Name30601;FistName30601;1953-03-21;Ville1;Pays2;NS000030601;NULL;+336##0261731;87;NomVoie8030601;NULL;#1466;Ville8;Pays3;2020-04-27-22-11-40;2020-04-27-22-11-40
201;1260375;Name30375;FistName30375;1994-01-24;Ville20;Pays2;NS000030375;NULL;+336##0253494;78;NomVoie2730375;NULL;#7243;Ville14;Pays1;2013-01-11-12-09-19;2013-01-11-12-09-19
202;1252587;Name22587;FistName22587;1959-11-11;Ville18;Pays2;NS000022587;NULL;+336##0510893;64;NomVoie9822587;NULL;#5603;Ville14;Pays3;2022-07-24-10-56-58;2022-07-24-10-56-58
203;1272129;Name42129;FistName42129;1993-06-09;Ville5;Pays2;NS000042129;NULL;+336##0021093;78;NomVoie3642129;NULL;#3998;Ville17;Pays2;1997-03-14-21-01-36;1997-03-14-21-01-36
204;1230971;Name971;FistName971;1982-06-21;Ville20;Pays1;NS000000971;NULL;+336##0467520;33;NomVoie24971;NULL;#2236;Ville1;Pays2;2000-11-04-13-51-44;2000-11-04-13-51-44
205;1238821;Name8821;FistName8821;1968-10-07;Ville14;Pays2;NS000008821;NULL;+336##0064862;7;NomVoie358821;NULL;#2618;Ville19;Pays1;2007-02-06-08-45-01;2007-02-06-08-45-01
206;1248085;Name18085;FistName18085;2005-05-17;Ville12;Pays3;NS000018085;NULL;+336##0329692;55;NomVoie6218085;NULL;#0661;Ville21;Pays2;2002-01-06-05-42-57;2002-01-06-05-42-57
207;1249260;Name19260;FistName19260;2008-10-01;Ville21;Pays2;NS000019260;NULL;+336##0648598;75;NomVoie6119260;NULL;#8025;Ville21;Pays1;2001-06-08-02-47-07;2001-06-08-02-47-07
208;1239569;Name9569;FistName9569;1973-04-16;Ville20;Pays2;NS000009569;NULL;+336##0020903;98;NomVoie699569;NULL;#3898;Ville7;Pays2;2020-05-19-19-02-09;2020-05-19-19-02-09
209;1250246;Name20246;FistName20246;1962-05-01;Ville18;Pays2;NS000020246;NULL;+336##0503963;41;NomVoie4920246;NULL;#1827;Ville3;Pays1;2010-06-26-17-15-47;2010-06-26-17-15-47
210;1240227;Name10227;FistName10227;1959-09-01;Ville9;Pays4;NS000010227;NULL;+336##0443335;91;NomVoie7410227;NULL;#3414;Ville23;Pays1;2001-03-06-05-31-21;2001-03-06-05-31-21
211;1261832;Name31832;FistName31832;1959-07-26;Ville13;Pays1;NS000031832;NULL;+336##0432611;52;NomVoie3231832;NULL;#0642;Ville2;Pays2;2008-04-10-18-23-08;2008-04-10-18-23-08
212;1263127;Name33127;FistName33127;1997-04-05;Ville20;Pays1;NS000033127;NULL;+336##0821971;52;NomVoie8033127;NULL;#8962;Ville16;Pays2;1998-06-19-01-46-23;1998-06-19-01-46-23
213;1230672;Name672;FistName672;1982-07-10;Ville22;Pays2;NS000000672;NULL;+336##0075943;81;NomVoie58672;NULL;#9466;Ville8;Pays1;2015-01-19-02-55-34;2015-01-19-02-55-34
214;1252415;Name22415;FistName22415;1978-01-15;Ville20;Pays5;NS000022415;NULL;+336##0257259;31;NomVoie8422415;NULL;#2759;Ville23;Pays3;2008-07-06-22-47-23;2008-07-06-22-47-23
215;1251070;Name21070;FistName21070;1974-10-10;Ville18;Pays2;NS000021070;NULL;+336##0976043;80;NomVoie1321070;NULL;#8309;Ville9;Pays2;2010-04-12-02-12-51;2010-04-12-02-12-51
216;1230345;Name345;FistName345;2001-04-13;Ville21;Pays1;NS000000345;NULL;+336##0304352;61;NomVoie17345;NULL;#2735;Ville6;Pays2;2018-09-26-07-19-30;2018-09-26-07-19-30
217;1261013;Name31013;FistName31013;1947-08-17;Ville2;Pays2;NS000031013;NULL;+336##0268807;70;NomVoie4531013;NULL;#4460;Ville4;Pays4;2017-09-03-12-30-42;2017-09-03-12-30-42
218;1258326;Name28326;FistName28326;1980-09-21;Ville21;Pays1;NS000028326;NULL;+336##0467670;30;NomVoie6928326;NULL;#7945;Ville17;Pays3;2016-06-17-23-26-27;2016-06-17-23-26-27
219;1239874;Name9874;FistName9874;1954-10-21;Ville6;Pays3;NS000009874;NULL;+336##0436463;15;NomVoie99874;NULL;#7200;Ville7;Pays4;2006-08-11-13-39-17;2006-08-11-13-39-17
220;1279274;Name49274;FistName49274;1938-08-03;Ville18;Pays3;NS000049274;NULL;+336##0363346;82;NomVoie249274;NULL;#0562;Ville15;Pays2;2008-08-05-17-46-23;2008-08-05-17-46-23
221;1248133;Name18133;FistName18133;1961-03-18;Ville20;Pays2;NS000018133;NULL;+336##0290882;51;NomVoie7018133;NULL;#7217;Ville6;Pays1;2002-07-06-16-48-59;2002-07-06-16-48-59
222;1236879;Name6879;FistName6879;2007-05-14;Ville17;Pays3;NS000006879;NULL;+336##0131047;43;NomVoie146879;NULL;#4807;Ville22;Pays3;2003-07-22-10-40-01;2003-07-22-10-40-01
223;1252276;Name22276;FistName22276;2002-05-23;Ville11;Pays2;NS000022276;NULL;+336##0499136;73;NomVoie4822276;NULL;#5319;Ville24;Pays2;2017-01-03-21-40-51;2017-01-03-21-40-51
224;1272533;Name42533;FistName42533;2017-04-13;Ville18;Pays2;NS000042533;NULL;+336##0409952;39;NomVoie7242533;NULL;#4390;Ville20;Pays2;2002-03-18-19-11-55;2002-03-18-19-11-55
225;1231251;Name1251;FistName1251;1979-10-23;Ville10;Pays2;NS000001251;NULL;+336##0635170;98;NomVoie981251;NULL;#3029;Ville25;Pays3;2019-03-12-15-10-47;2019-03-12-15-10-47
226;1246512;Name16512;FistName16512;2014-02-24;Ville10;Pays2;NS000016512;NULL;+336##0815439;11;NomVoie1716512;NULL;#8990;Ville15;Pays3;2011-08-04-12-04-03;2011-08-04-12-04-03
227;1262523;Name32523;FistName32523;1942-02-03;Ville2;Pays3;NS000032523;NULL;+336##0281626;62;NomVoie7432523;NULL;#5481;Ville2;Pays1;2006-01-11-05-17-18;2006-01-11-05-17-18
228;1273719;Name43719;FistName43719;1981-05-06;Ville9;Pays1;NS000043719;NULL;+336##0139495;21;NomVoie6243719;NULL;#7357;Ville13;Pays3;2006-05-24-05-05-11;2006-05-24-05-05-11
229;1263993;Name33993;FistName33993;2011-04-21;Ville20;Pays3;NS000033993;NULL;+336##0754604;70;NomVoie6633993;NULL;#9832;Ville13;Pays3;2023-01-07-07-20-17;2023-01-07-07-20-17
230;1266518;Name36518;FistName36518;1941-05-21;Ville11;Pays3;NS000036518;NULL;+336##0766833;80;NomVoie7636518;NULL;#3792;Ville2;Pays1;1999-08-06-18-40-58;1999-08-06-18-40-58
231;1249772;Name19772;FistName19772;2006-08-09;Ville25;Pays3;NS000019772;NULL;+336##0364406;56;NomVoie7819772;NULL;#4079;Ville7;Pays2;2012-05-24-22-11-40;2012-05-24-22-11-40
232;1245517;Name15517;FistName15517;2014-10-19;Ville21;Pays3;NS000015517;NULL;+336##0989627;35;NomVoie6615517;NULL;#2212;Ville1;Pays4;2023-04-01-02-19-57;2023-04-01-02-19-57
233;1273173;Name43173;FistName43173;2016-04-14;Ville21;Pays2;NS000043173;NULL;+336##0987382;75;NomVoie7943173;NULL;#3796;Ville24;Pays2;1998-07-20-06-54-33;1998-07-20-06-54-33
234;1240379;Name10379;FistName10379;1987-04-19;Ville10;Pays2;NS000010379;NULL;+336##0855423;85;NomVoie2410379;NULL;#0667;Ville1;Pays1;2015-06-25-09-50-12;2015-06-25-09-50-12
235;1260700;Name30700;FistName30700;2011-11-24;Ville8;Pays1;NS000030700;NULL;+336##0443961;60;NomVoie6530700;NULL;#4655;Ville21;Pays2;2001-01-27-20-32-21;2001-01-27-20-32-21
236;1262560;Name32560;FistName32560;1934-05-01;Ville20;Pays2;NS000032560;NULL;+336##0806332;37;NomVoie5232560;NULL;#4301;Ville12;Pays2;2000-01-12-21-38-39;2000-01-12-21-38-39
237;1261325;Name31325;FistName31325;2010-06-21;Ville23;Pays3;NS000031325;NULL;+336##0804986;65;NomVoie6831325;NULL;#5097;Ville13;Pays1;2013-09-18-08-56-31;2013-09-18-08-56-31
238;1247151;Name17151;FistName17151;2015-05-17;Ville10;Pays2;NS000017151;NULL;+336##0864100;15;NomVoie2517151;NULL;#1893;Ville3;Pays2;2012-02-22-13-44-53;2012-02-22-13-44-53
239;1240954;Name10954;FistName10954;1980-07-21;Ville23;Pays2;NS000010954;NULL;+336##0262581;54;NomVoie9010954;NULL;#6379;Ville1;Pays1;2005-05-23-06-55-42;2005-05-23-06-55-42
240;1239018;Name9018;FistName9018;1958-07-16;Ville24;Pays1;NS000009018;NULL;+336##0909015;17;NomVoie379018;NULL;#5702;Ville21;Pays1;1997-09-22-15-27-18;1997-09-22-15-27-18
241;1264400;Name34400;FistName34400;1974-06-12;Ville11;Pays2;NS000034400;NULL;+336##0296068;42;NomVoie6534400;NULL;#7955;Ville21;Pays2;1999-03-02-12-35-50;1999-03-02-12-35-50
242;1276514;Name46514;FistName46514;2002-09-04;Ville20;Pays3;NS000046514;NULL;+336##0776294;71;NomVoie8146514;NULL;#9879;Ville3;Pays1;2004-06-18-17-11-18;2004-06-18-17-11-18
243;1263579;Name33579;FistName33579;1978-11-02;Ville17;Pays1;NS000033579;NULL;+336##0427554;60;NomVoie2933579;NULL;#9597;Ville4;Pays1;2015-05-14-16-09-20;2015-05-14-16-09-20
244;1272759;Name42759;FistName42759;2007-02-26;Ville9;Pays1;NS000042759;NULL;+336##0050391;32;NomVoie1442759;NULL;#3137;Ville24;Pays2;2019-11-13-02-50-09;2019-11-13-02-50-09
245;1265423;Name35423;FistName35423;1989-01-05;Ville13;Pays2;NS000035423;NULL;+336##0837867;69;NomVoie5335423;NULL;#2991;Ville23;Pays2;2007-04-19-19-56-54;2007-04-19-19-56-54
246;1249472;Name19472;FistName19472;1953-09-20;Ville19;Pays5;NS000019472;NULL;+336##0054214;53;NomVoie7119472;NULL;#1238;Ville3;Pays1;1998-11-10-22-39-51;1998-11-10-22-39-51
247;1230064;Name64;FistName64;2000-04-12;Ville7;Pays3;NS000000064;NULL;+336##0949939;24;NomVoie4764;NULL;#9044;Ville16;Pays2;2017-09-11-13-24-08;2017-09-11-13-24-08
248;1247238;Name17238;FistName17238;2007-09-02;Ville3;Pays1;NS000017238;NULL;+336##0975728;2;NomVoie7417238;NULL;#4508;Ville15;Pays2;2015-05-08-22-03-49;2015-05-08-22-03-49
249;1240917;Name10917;FistName10917;1976-11-04;Ville5;Pays2;NS000010917;NULL;+336##0586079;82;NomVoie7710917;NULL;#2726;Ville7;Pays2;2017-07-05-20-20-18;2017-07-05-20-20-18
250;1232423;Name2423;FistName2423;1984-01-16;Ville15;Pays3;NS000002423;NULL;+336##0888935;19;NomVoie822423;NULL;#5280;Ville21;Pays2;2017-02-27-10-29-54;2017-02-27-10-29-54
251;1235370;Name5370;FistName5370;2005-02-20;Ville15;Pays2;NS000005370;NULL;+336##0404922;26;NomVoie335370;NULL;#4495;Ville6;Pays3;2008-11-02-04-32-07;2008-11-02-04-32-07
252;1278229;Name48229;FistName48229;1972-11-19;Ville10;Pays2;NS000048229;NULL;+336##0832853;1;NomVoie4248229;NULL;#8692;Ville9;Pays2;2015-10-19-19-11-03;2015-10-19-19-11-03
253;1233677;Name3677;FistName3677;1955-10-07;Ville11;Pays4;NS000003677;NULL;+336##0330651;94;NomVoie943677;NULL;#7790;Ville24;Pays2;2023-05-04-02-45-06;2023-05-04-02-45-06
254;1274968;Name44968;FistName44968;1983-08-01;Ville4;Pays2;NS000044968;NULL;+336##0257599;92;NomVoie1144968;NULL;#9394;Ville8;Pays2;2012-06-09-05-01-27;2012-06-09-05-01-27
255;1274762;Name44762;FistName44762;1962-03-05;Ville10;Pays1;NS000044762;NULL;+336##0882328;3;NomVoie9244762;NULL;#1722;Ville14;Pays1;2008-11-24-15-37-17;2008-11-24-15-37-17
256;1261298;Name31298;FistName31298;1970-05-17;Ville15;Pays3;NS000031298;NULL;+336##0208352;69;NomVoie3931298;NULL;#2696;Ville7;Pays1;2012-01-07-18-55-33;2012-01-07-18-55-33
257;1268388;Name38388;FistName38388;1964-02-25;Ville16;Pays2;NS000038388;NULL;+336##0181572;49;NomVoie138388;NULL;#8623;Ville11;Pays4;2011-06-27-08-34-23;2011-06-27-08-34-23
258;1261037;Name31037;FistName31037;1969-09-24;Ville5;Pays1;NS000031037;NULL;+336##0271568;54;NomVoie7531037;NULL;#0071;Ville3;Pays2;2003-09-06-22-36-48;2003-09-06-22-36-48
